pddikti_institution_code,institution_name,address,province,contact,average_semester_fee,starting_semester_fee,ending_semester_fee,average_yearly_fee,starting_yearly_fee,ending_yearly_fee,body_type,link,student_amount,lecturer_amount,description
2117,UNIVERSITAS BINA BANGSA GETSEMPENA,KOTA BANDA ACEH,ACEH,"{""website"": ""www.bbg.ac.id"", ""email"": ""info@bbg.ac.id"", ""phone"": ""082321211883""}",4650000,800000,8500000,9300000,1600000,17000000,SWASTA,-,-1,-1,-
2118,UNIVERSITAS BORNEO LESTARI,KOTA BANJARBARU,KALIMANTAN SELATAN,"{""website"": ""https://unbl.ac.id/"", ""email"": ""admin@unbl.ac.id"", ""phone"": """"}",12550000,100000,25000000,25100000,200000,50000000,SWASTA,-,-1,-1,-
2119,UNIVERSITAS SERASAN,KABUPATEN MUARA ENIM,SUMATERA SELATAN,"{""website"": ""www.unsan.ac.id"", ""email"": ""mail@unsan.ac.id"", ""phone"": """"}",4250000,4250000,4250000,8500000,8500000,8500000,SWASTA,-,-1,-1,-
2120,UNIVERSITAS TELOGOREJO SEMARANG,KOTA SEMARANG,JAWA TENGAH,"{""website"": ""-"", ""email"": ""-"", ""phone"": ""76632823""}",-1,-1,-1,-1,-1,-1,SWASTA,-,-1,-1,-
2121,UNIVERSITAS BOROBUDUR,"Jalan Raya Kalimalang No  1, KOTA JAKARTA TIMUR",D.K.I. JAKARTA,"{""website"": ""http://www.borobudur.ac.id"", ""email"": ""info@borobudur.ac.id"", ""phone"": ""8618293  8613877 / 8622139""}",15300000,600000,30000000,30600000,1200000,60000000,SWASTA,-,-1,-1,-
2122,SEKOLAH TINGGI ILMU EKONOMI PROFESIONAL INDONESIA,KABUPATEN DAIRI,SUMATERA UTARA,"{""website"": ""stieprofesional.medan.ac.id"", ""email"": ""stekpi.adm.medan@gmail.com"", ""phone"": ""0614774905""}",-1,-1,-1,-1,-1,-1,SWASTA,-,-1,-1,-
2123,SEKOLAH TINGGI ILMU EKONOMI YAPAN,"Jl. IKIP GUNUNG ANYAR  BLOK E  No. 197 - 198 SURABAYA, KOTA SURABAYA",JAWA TIMUR,"{""website"": ""www.stieyapan.ac.id"", ""email"": ""info@stieyapan.ac.id"", ""phone"": ""031-8721694-696 / 031-8721695""}",-1,-1,-1,-1,-1,-1,SWASTA,-,-1,-1,-
2124,SEKOLAH TINGGI MANAJEMEN INFORMATIKA DAN ILMU KOMPUTER EL RAHMA YOGYAKARTA,"Jalan Sisingamangaraja No 76 Karangkajen Brotokusuman, KOTA YOGYAKARTA",D.I. YOGYAKARTA,"{""website"": ""www.stmikelrahma.ac.id"", ""email"": ""info@stmikelrahma.ac.id"", ""phone"": ""0274-377982 / 0274-377982""}",-1,-1,-1,-1,-1,-1,SWASTA,-,-1,-1,-
2125,SEKOLAH TINGGI ILMU EKONOMI PETRA,"Jalan Manembo Nembo, KOTA BITUNG",SULAWESI UTARA,"{""website"": ""http://stiepetrabitung.ac.id"", ""email"": ""info@stiepetrabitung.ac.id"", ""phone"": ""0811438281 / 0438-31-025""}",-1,-1,-1,-1,-1,-1,SWASTA,-,-1,-1,-
2126,SEKOLAH TINGGI ILMU KESEHATAN MITRA RIA HUSADA JAKARTA,"Komplek Yayasan Karya Bhakti RIA Pembangunan Jl. Karya Bhakti No. 3 Cibubur Jakarta Timur, KOTA JAKARTA TIMUR",D.K.I. JAKARTA,"{""website"": ""http://www.mrh.ac.id"", ""email"": ""info@mrh.ac.id"", ""phone"": ""021-87750551 / 021-87750542""}",8375000,3000000,13750000,16750000,6000000,27500000,SWASTA,-,-1,-1,-
2127,AKADEMI KEPERAWATAN PELNI,"Jl. Angkasa No. 18  Kelurahan Gunung Sahari  Kecamatan Kemayoran, KOTA JAKARTA PUSAT",D.K.I. JAKARTA,"{""website"": ""www.akper-pelni.ac.id"", ""email"": ""akper.pelni@gmail.com"", ""phone"": ""021 3970-2627 / 021 3970-2627""}",-1,-1,-1,-1,-1,-1,SWASTA,-,-1,-1,-
2128,AKADEMI KEBIDANAN WIJAYA KUSUMA MALANG,KOTA TERNATE,MALUKU UTARA,"{""website"": ""www.akbidwijayakusumakotaternate.com"", ""email"": ""akbidwijayakusumakotaternate@gmail.com"", ""phone"": ""32117048""}",4500000,4500000,4500000,9000000,9000000,9000000,SWASTA,-,-1,-1,-
2129,STIE IBMI MEDAN,"Jalan Perniagaan Baru No 33-49 A Medan, KOTA MEDAN",SUMATERA UTARA,"{""website"": ""https://stieibmi.ac.id"", ""email"": ""cs@stieibmi.ac.id"", ""phone"": ""061- 4523425 / 061- 4523423""}",2200000,2000000,2400000,4400000,4000000,4800000,SWASTA,-,-1,-1,-
2130,AMIK IBNU KHALDUN PALOPO,"Jalan Jend.Sudirman KM. 5 Kelurahan Songka Kecamatan Wara Selatan, KOTA PALOPO",SULAWESI SELATAN,"{""website"": ""http://ikp.ac.id"", ""email"": ""ibnukhaldum@ikp.ac.id"", ""phone"": ""0471 3201776 / 0471 3201776""}",-1,-1,-1,-1,-1,-1,SWASTA,-,-1,-1,-
2131,STIKES GEMA INSAN AKADEMIK,"Jalan Tanjung Bunga 59, KOTA MAKASSAR",SULAWESI SELATAN,"{""website"": ""stikgiamakassar.ac.id"", ""email"": ""kampus@stikgiamakassar.ac.id"", ""phone"": ""0411-853-659 / 0411-851-483""}",2600000,2600000,2600000,5200000,5200000,5200000,SWASTA,-,-1,-1,-
2132,UNIVERSITAS MUHAMMADIYAH BANTEN,"kota serang, KOTA SERANG",BANTEN,"{""website"": ""https://umbanten.ac.id"", ""email"": ""info@umbanten.ac.id"", ""phone"": """"}",3000000,3000000,3000000,6000000,6000000,6000000,SWASTA,-,-1,-1,-
2133,AKADEMI KOMUNITAS KOPI AL-HASAN,KABUPATEN JEMBER,JAWA TIMUR,"{""website"": ""-"", ""email"": ""-"", ""phone"": """"}",-1,-1,-1,-1,-1,-1,SWASTA,-,-1,-1,-
2134,SEKOLAH TINGGI PERTANIAN PANCA BHAKTI,"Jalan Sultan Abdurahman No 8, KABUPATEN PONTIANAK",KALIMANTAN BARAT,"{""website"": """", ""email"": ""stiper.pontianak@gmail.com"", ""phone"": ""0561-733946 / 0561-733946""}",-1,-1,-1,-1,-1,-1,SWASTA,-,-1,-1,-
2135,AKADEMI ANALIS FARMASI AL ISLAM YOGYAKARTA,KOTA MEDAN,SUMATERA UTARA,"{""website"": ""-"", ""email"": ""-"", ""phone"": """"}",-1,-1,-1,-1,-1,-1,SWASTA,-,-1,-1,-
2136,POLITEKNIK INDONESIA,KOTA MAKASSAR,SULAWESI SELATAN,"{""website"": ""www.polindo.ac.id"", ""email"": ""politeknik.indonesia@polindo.ac.id"", ""phone"": """"}",3000000,3000000,3000000,6000000,6000000,6000000,SWASTA,-,-1,-1,-
2137,SEKOLAH TINGGI KEGURUAN DAN ILMU PENDIDIKAN MUHAMMADIYAH PAGARALAM,"Jl Kombes H Umar No 1123 Kel Kauman Pagaralam Selatan, KOTA PAGAR ALAM",SUMATERA SELATAN,"{""website"": ""http://www.stkipm-pagaralam.ac.id"", ""email"": ""stkipmuhpagaralam@gmail.com"", ""phone"": ""0730 - 624773 / 0730 -""}",4300000,100000,8500000,8600000,200000,17000000,SWASTA,-,-1,-1,-
2138,AKADEMI KEPERAWATAN REFORMASI,"Jalan Pampang II Lr V No 01 Makassar, KOTA MAKASSAR",SULAWESI SELATAN,"{""website"": ""-"", ""email"": ""akper.reformasi@yahoo.co.id"", ""phone"": ""0411 452306 / 0411 452306""}",-1,-1,-1,-1,-1,-1,SWASTA,-,-1,-1,-
2139,UNIVERSITAS BUMI HIJRAH TIDORE,"Jln Lintas Halmahera - Sofifi  Kec. Oba Utara  Kota Tidore Kepulauan, KOTA TIDORE KEPULAUAN",MALUKU UTARA,"{""website"": ""http://unibrahtidore.ac.id"", ""email"": ""unibrahtidore@gmail.com"", ""phone"": ""085225262572""}",1350000,1200000,1500000,2700000,2400000,3000000,SWASTA,-,-1,-1,-
2140,UNIVERSITAS ATMA JAYA YOGYAKARTA,"Jalan Babarsari No 44, KABUPATEN SLEMAN",D.I. YOGYAKARTA,"{""website"": ""www.uajy.ac.id"", ""email"": ""kaa@uajy.ac.id"", ""phone"": ""0274-487711 / 0274-487748""}",9000000,500000,17500000,18000000,1000000,35000000,SWASTA,-,-1,-1,-
2141,AKADEMI KESEHATAN GIGI KARYA ADI HUSADA MATARAM,"Jl. Dr. Sutomo No. 19 Kelurahan Karang Baru Kota Mataram, KOTA MATARAM",NUSA TENGGARA BARAT,"{""website"": ""www.akgmataram.ac.id"", ""email"": ""akg.mataram@gmail.com"", ""phone"": ""629586 / 629586""}",5000000,5000000,5000000,10000000,10000000,10000000,SWASTA,-,-1,-1,-
2142,SEKOLAH TINGGI ILMU KESEHATAN PERTAMEDIKA,"Jl.Bintaro Raya No.10  Tanah Kusir- Kebayoran Lama Utara -Jakarta Selatan, KOTA JAKARTA SELATAN",D.K.I. JAKARTA,"{""website"": ""https://stikes-pertamedika.ac.id"", ""email"": ""stikespertamedika@gmail.com"", ""phone"": ""021 7234122  7207184 / 021 7234126""}",11400000,3000000,19800000,22800000,6000000,39600000,SWASTA,-,-1,-1,-
2143,UNIVERSITAS CIPASUNG TASIKMALAYA,KABUPATEN TASIKMALAYA,JAWA BARAT,"{""website"": ""www.uncip.ac.id"", ""email"": ""rektorat@uncip.ac.id"", ""phone"": ""7552117 / 7552117""}",2170000,180000,4160000,4340000,360000,8320000,SWASTA,-,-1,-1,-
2144,INSTITUT BISNIS DAN MULTIMEDIA ASMI JAKARTA,"PACUAN KUDA NO 1 - 5 PULO MAS Jakarta Timur, KOTA JAKARTA TIMUR",D.K.I. JAKARTA,"{""website"": ""www.ibmasmi.ac.id"", ""email"": ""info@ibmasmi.ac.id"", ""phone"": ""4714941 / 4714945""}",6315000,300000,12330000,12630000,600000,24660000,SWASTA,-,-1,-1,-
2145,INSTITUT TEKNOLOGI DAN BISNIS STIKOM AMBON,KOTA AMBON,MALUKU,"{""website"": ""www.stikomambon.ac.id"", ""email"": ""admin@stikomambon.ac.id"", ""phone"": ""0911-315735""}",-1,-1,-1,-1,-1,-1,SWASTA,-,-1,-1,-
2146,SEKOLAH TINGGI BAHASA ASING YAPARI,"Jln. Cihampelas No. 194, KOTA BANDUNG",JAWA BARAT,"{""website"": ""www.stbayapariaba.ac.id"", ""email"": ""info@stba.ac.id"", ""phone"": ""022-2035426 / 022-2036765""}",4375000,2500000,6250000,8750000,5000000,12500000,SWASTA,-,-1,-1,-
2147,UNIVERSITAS NAHDLATUL ULAMA SUMATERA BARAT,"Jl. Ciliwung No. 10, KOTA PADANG",SUMATERA BARAT,"{""website"": ""www.unusumbar.ac.id"", ""email"": ""rektorat@unusumbar.ac.id"", ""phone"": """"}",2400000,2400000,2400000,4800000,4800000,4800000,SWASTA,-,-1,-1,-
2148,UNIVERSITAS AN NUUR,"Majenang  Kuripan, KABUPATEN GROBOGAN",JAWA TENGAH,"{""website"": ""http://unan.ac.id/"", ""email"": ""humas@unan.ac.id"", ""phone"": ""0292 426455 / 0292 426455""}",6125000,3500000,8750000,12250000,7000000,17500000,SWASTA,-,-1,-1,-
2149,POLITEKNIK TEDC,"Jl. Politeknik -  Pesantren Km. 2 Cibabat - Cimahi Utara, KOTA CIMAHI",JAWA BARAT,"{""website"": ""www.poltektedc.ac.id"", ""email"": ""info@poltektedc.ac.id"", ""phone"": ""0226645951 / 0226645951""}",4750000,4500000,5000000,9500000,9000000,10000000,SWASTA,-,-1,-1,-
2150,UNIVERSITAS NIAS RAYA,KABUPATEN NIAS SELATAN,SUMATERA UTARA,"{""website"": ""uniraya.ac.id"", ""email"": ""sekretariat@uniraya.ac.id"", ""phone"": """"}",1075000,150000,2000000,2150000,300000,4000000,SWASTA,-,-1,-1,-
2151,SEKOLAH TINGGI ILMU EKONOMI SAMARINDA,"Jalan KH Abul Hasan No 77, KOTA SAMARINDA",KALIMANTAN TIMUR,"{""website"": ""stiesam.ac.id"", ""email"": ""stie.samarinda@gmail.com"", ""phone"": ""0541-735001""}",2475000,1750000,3200000,4950000,3500000,6400000,SWASTA,-,-1,-1,-
2152,UNIVERSITAS NUSA NIPA,"Jalan Kesehatan No 3, KABUPATEN SIKKA",NUSA TENGGARA TIMUR,"{""website"": ""www.nusanipa.ac.id"", ""email"": ""unipamaumere@yahoo.co.id"", ""phone"": ""0382-22388 / 0381-22388""}",3110000,1400000,4820000,6220000,2800000,9640000,SWASTA,-,-1,-1,-
2153,UNIVERSITAS PANCASAKTI,"Jalan Andi Mangerangi No 73 Makassar, KOTA MAKASSAR",SULAWESI SELATAN,"{""website"": ""http://www.unpacti.ac.id"", ""email"": ""unpacti.makassar@gmail.com"", ""phone"": ""0411-871306 / 0411-837247""}",3175000,850000,5500000,6350000,1700000,11000000,SWASTA,-,-1,-1,-
2154,UNIVERSITAS MADURA,"Jl. Raya Panglegur KM. 3 5 Pamekasan Madura, KABUPATEN PAMEKASAN",JAWA TIMUR,"{""website"": ""www.unira.ac.id"", ""email"": ""info@unira.ac.id"", ""phone"": ""0324-322231 / 0324-327418""}",5000000,5000000,5000000,10000000,10000000,10000000,SWASTA,-,-1,-1,-
2155,UNIVERSITAS MUHAMMADIYAH SURAKARTA,"Jl. Ahmad Yani  Tromol Pos1   Pabelan Kartasura  Surakarta, KABUPATEN SUKOHARJO",JAWA TENGAH,"{""website"": ""www.ums.ac.id"", ""email"": ""ums@ums.ac.id"", ""phone"": ""0271-717417 / 0271-715448""}",11869000,218000,23520000,23738000,436000,47040000,SWASTA,-,-1,-1,-
2156,SEKOLAH TINGGI KEGURUAN DAN ILMU PENDIDIKAN MELAWI,"Jalan RSUD Melawi KM 04 Nanga Pinoh, KABUPATEN MELAWI",KALIMANTAN BARAT,"{""website"": ""stkipmelawi.ac.id"", ""email"": ""sekretariat.stkipmelawi@gmail"", ""phone"": """"}",3300000,3050000,3550000,6600000,6100000,7100000,SWASTA,-,-1,-1,-
2157,UNIVERSITAS MUHAMMADIYAH TANGERANG,"JL. Perintis Kemerdekaan  No. I / 33  Cikokol  Tangerang, KOTA TANGERANG",BANTEN,"{""website"": ""https://umt.ac.id"", ""email"": ""infoumt.ac.id"", ""phone"": ""081320663294""}",34125000,500000,67750000,68250000,1000000,135500000,SWASTA,-,-1,-1,-
2158,AKADEMI PEKERJAAN SOSIAL KUPANG,"Jalan Jambu No 10 OepuraOepura Kupang, KOTA KUPANG",NUSA TENGGARA TIMUR,"{""website"": ""aps-kupang.ac.id"", ""email"": ""rektorat@aps-kupang.ac.id"", ""phone"": ""0380 821566 / 0380 821566""}",-1,-1,-1,-1,-1,-1,SWASTA,-,-1,-1,-
2159,SEKOLAH TINGGI ILMU EKONOMI JAYAKARTA,"Jl Salemba Raya No 24, KOTA JAKARTA PUSAT",D.K.I. JAKARTA,"{""website"": ""www.jayakarta.ac.id"", ""email"": ""stie@jayakarta.ac.id"", ""phone"": ""021-3906060  3145054 / 021-3907070""}",-1,-1,-1,-1,-1,-1,SWASTA,-,-1,-1,-
2160,SEKOLAH TINGGI ILMU ADMINISTRASI CIMAHI,"Jalan Raya Cibeber No 148 - Cimahi Selatan  Kota Cimahi, KOTA CIMAHI",JAWA BARAT,"{""website"": ""stiacimahi.ac.id"", ""email"": ""info@stiacimahi.ac.id"", ""phone"": ""087824917963 / 022-667-6561""}",12000002,3,24000002,24000005,6,48000004,SWASTA,-,-1,-1,-
2161,STIKES INSAN SE AGUNG,"Jalan R.E. Martadinata No. 55   Mlajah, KABUPATEN BANGKALAN",JAWA TIMUR,"{""website"": ""www.stikes-insan-seagung.ac.id"", ""email"": ""insanseagung@yahoo.com"", ""phone"": ""031 - 3096355 / 031 - 3090716""}",-1,-1,-1,-1,-1,-1,SWASTA,-,-1,-1,-
2162,UNIVERSITAS PAPUA MADANI JAYAPURA,KOTA JAYAPURA,PAPUA,"{""website"": ""https://upmj.ac.id/"", ""email"": ""sekretariatupmj@gmail.com"", ""phone"": ""081330081132""}",3900000,3900000,3900000,7800000,7800000,7800000,SWASTA,-,-1,-1,-
2163,UNIVERSITAS MUHAMMADIYAH SIDENRENG RAPPANG,KABUPATEN SIDENRENG RAPPANG,SULAWESI SELATAN,"{""website"": ""umsrappang.ac.id"", ""email"": ""rektoratumsrappang@gmail.com"", ""phone"": ""042193308/042193033 / 0421-93308""}",9150000,800000,17500000,18300000,1600000,35000000,SWASTA,-,-1,-1,-
2164,UNIVERSITAS DHARMA WACANA,KOTA METRO,LAMPUNG,"{""website"": ""https://dharmawacana.ac.id"", ""email"": ""info@dharmawacana.ac.id"", ""phone"": ""7050671i""}",3750000,1000000,6500000,7500000,2000000,13000000,SWASTA,-,-1,-1,-
2165,POLITEKNIK KESEHATAN TNI-AU CIUMBULEUIT,"Jalan Ciumbuleuit No 203, KOTA BANDUNG",JAWA BARAT,"{""website"": ""www.poltekestniau.ac.id"", ""email"": ""poltekes_tni_au@yahoo.com"", ""phone"": ""02-22036550 / 022-2036550""}",15945000,15645000,16245000,31890000,31290000,32490000,SWASTA,-,-1,-1,-
2166,UNIVERSITAS JENDERAL ACHMAD YANI,"Jl Terusan Jenderal Sudirman, KOTA CIMAHI",JAWA BARAT,"{""website"": ""www.unjani.ac.id"", ""email"": ""akademik@unjani.ac.id"", ""phone"": ""6610223 / 6610223""}",10752000,4000,21500000,21504000,8000,43000000,SWASTA,-,-1,-1,-
2167,SEKOLAH TINGGI ILMU ADMINISTRASI KARYA DHARMA MERAUKE,"Jalan Kuprik Kelapa Lima, KABUPATEN MERAUKE",PAPUA,"{""website"": ""www.stiakdmerauke.ac.id"", ""email"": ""infostiakd.84@yahoo.com"", ""phone"": """"}",-1,-1,-1,-1,-1,-1,SWASTA,-,-1,-1,-
2168,STKIP ITA WOTU NUSA,"Jl. A. R Unawekla, KABUPATEN SERAM BAGIAN TIMUR",MALUKU,"{""website"": """", ""email"": ""yanuse52@yahoo.com"", ""phone"": ""0915 21052""}",1550000,1000000,2100000,3100000,2000000,4200000,SWASTA,-,-1,-1,-
2169,AKADEMI KEPERAWATAN HARUM,"Jalan Cumi No 37 Tanjung Priok, KOTA JAKARTA UTARA",D.K.I. JAKARTA,"{""website"": ""www.akperharum.ac.id"", ""email"": ""info@akperharum.ac.id"", ""phone"": ""43010901 / 43910804""}",7700000,7500000,7900000,15400000,15000000,15800000,SWASTA,-,-1,-1,-
2170,INSTITUT TEKNOLOGI TANGERANG SELATAN,KOTA TANGERANG SELATAN,BANTEN,"{""website"": ""portal.itts.ac.id"", ""email"": ""info@itts.ac.id"", ""phone"": ""087772771775""}",-1,-1,-1,-1,-1,-1,SWASTA,-,-1,-1,-
2171,POLITEKNIK MERDEKA BELAJAR INDONESIA,KABUPATEN SUMEDANG,JAWA BARAT,"{""website"": ""www.pmbi.ac.id"", ""email"": ""politeknikmbi.sumedang@pmbi.ac.id"", ""phone"": """"}",-1,-1,-1,-1,-1,-1,SWASTA,-,-1,-1,-
2172,SEKOLAH TINGGI ILMU KESEHATAN RAJEKWESI BOJONEGORO,KABUPATEN BOJONEGORO,JAWA TIMUR,"{""website"": ""www.rajekwesi.ac.id"", ""email"": ""stikes@rajekwesi.ac.id"", ""phone"": ""0353 - 882197 / 0353 - 881902""}",5000000,2000000,8000000,10000000,4000000,16000000,SWASTA,-,-1,-1,-
2173,AKADEMI KEBIDANAN HAMPAR BAIDURI,"Jl Tamimi Rahman Rawa-rawa, KABUPATEN LAMPUNG SELATAN",LAMPUNG,"{""website"": ""-"", ""email"": ""-"", ""phone"": ""0727-321482""}",-1,-1,-1,-1,-1,-1,SWASTA,-,-1,-1,-
2174,UNIVERSITAS MUARA BUNGO,"Jalan Diponoro No. 27 Muara Bungo, KABUPATEN BUNGO",JAMBI,"{""website"": ""www.universitasmuarabungo.ac.id"", ""email"": ""umb101016@gmail.com"", ""phone"": ""0747-323310 / 0747-323310""}",2500000,2500000,2500000,5000000,5000000,5000000,SWASTA,-,-1,-1,-
2175,SEKOLAH TINGGI ANALIS BAKTI ASIH,"Bandung, KOTA BANDUNG",JAWA BARAT,"{""website"": ""www.staba.ac.id"", ""email"": ""staba_bdg@yahoo.com"", ""phone"": ""0227203733 / 0227203733""}",-1,-1,-1,-1,-1,-1,SWASTA,-,-1,-1,-
2176,SEKOLAH TINGGI ILMU EKONOMI GICI,"Jalan Raya Citayam Nomor 123 RT 001 RW 005 Kelurahan Pondok Jaya Kecamatan Cipayung, KOTA DEPOK",JAWA BARAT,"{""website"": ""stiegici.ac.id"", ""email"": ""gbs@stiegici.ac.id"", ""phone"": ""02177278094 / 0""}",2975000,100000,5850000,5950000,200000,11700000,SWASTA,-,-1,-1,-
2177,UNIVERSITAS NUSA BANGSA,"Jalan KH. Sholeh IskandarKelurahan Cibadak  Kec. Tanah Sareal, KOTA BOGOR",JAWA BARAT,"{""website"": ""unb.ac.id"", ""email"": ""nusabangsa@unb.ac.id"", ""phone"": ""02518340217 / 02517592051""}",3775000,550000,7000000,7550000,1100000,14000000,SWASTA,-,-1,-1,-
2178,SEKOLAH TINGGI ILMU EKONOMI TRI BHAKTI,"Jl Jend Ahmad Yani Blok B1 4-8, KOTA BEKASI",JAWA BARAT,"{""website"": ""www.stietribhakti.ac.id"", ""email"": ""tribhakti@stietribhakti.ac.id"", ""phone"": ""82429400  82429500 / 82437926""}",3200000,2400000,4000000,6400000,4800000,8000000,SWASTA,-,-1,-1,-
2179,SEKOLAH TINGGI ILMU PERTANIAN FARMING,"Jalan Pawiyatan Luhur IV15 Bendan Duwur, KOTA SEMARANG",JAWA TENGAH,"{""website"": ""www.stipfarming.ac.id"", ""email"": ""info@stipfarming.ac.id"", ""phone"": ""024-8316051-8441430 / 024-8441430""}",4750000,4750000,4750000,9500000,9500000,9500000,SWASTA,-,-1,-1,-
2180,SEKOLAH TINGGI ILMU EKONOMI ANINDYAGUNA,"Jalan Dr Sutomo No 45 Semarang, KOTA SEMARANG",JAWA TENGAH,"{""website"": ""http://www.stieanindyaguna.ac.id"", ""email"": ""info@stieanindyaguna.ac.id"", ""phone"": ""76411082""}",2400000,2400000,2400000,4800000,4800000,4800000,SWASTA,-,-1,-1,-
2181,AKADEMI PARIWISATA BUNDA PADANG,"Jalan A.R Hakim No 57, KOTA PADANG",SUMATERA BARAT,"{""website"": ""www.akparbundapadang.ac.id"", ""email"": ""akparbunda@yahoo.com"", ""phone"": ""0751-34212 / 0751-34212""}",6250000,6250000,6250000,12500000,12500000,12500000,SWASTA,-,-1,-1,-
2182,UNIVERSITAS CORDOVA,"JL. Pondok Pesantren 112 Taliwang 84355 KSB NTB, KABUPATEN SUMBAWA BARAT",NUSA TENGGARA BARAT,"{""website"": ""www.undova.ac.id"", ""email"": ""undovaindonesia@gmail.com"", ""phone"": ""0372 8283093 / 0372 8283093""}",4862000,282000,9442000,9724000,564000,18884000,SWASTA,-,-1,-1,-
2183,AKADEMI KOMUNITAS ADIYASA,KABUPATEN KARANGANYAR,JAWA TENGAH,"{""website"": ""www.lptp.or.id"", ""email"": ""adiyasa@lptp.or.id"", ""phone"": ""0271 826620 / 0271 825107""}",-1,-1,-1,-1,-1,-1,SWASTA,-,-1,-1,-
2184,INSTITUT KEGURUAN DAN TEKNOLOGI LARANTUKA,"Jln. Ki Hajar Dewantara Kel. Waibalun, KABUPATEN FLORES TIMUR",NUSA TENGGARA TIMUR,"{""website"": ""iktl.ac.id"", ""email"": ""iktl_cij@yahoo.com"", ""phone"": ""03832325554 / 03832325554""}",-1,-1,-1,-1,-1,-1,SWASTA,-,-1,-1,-
2185,AKADEMI BISNIS LOMBOK,KABUPATEN LOMBOK UTARA,NUSA TENGGARA BARAT,"{""website"": ""https://bisnislombok.ac.id/"", ""email"": ""info@bisnislombok.ac.id"", ""phone"": ""082339431935""}",2400000,2400000,2400000,4800000,4800000,4800000,SWASTA,-,-1,-1,-
2186,UNIVERSITAS ADVENT SURYA NUSANTARA,KOTA PEMATANG SIANTAR,SUMATERA UTARA,"{""website"": ""https://suryanusantara.ac.id"", ""email"": ""registrar@suryanusantara.ac.id"", ""phone"": """"}",7050000,6800000,7300000,14100000,13600000,14600000,SWASTA,-,-1,-1,-
2187,AKADEMI TEKNIK ELEKTROMEDIK ANDAKARA,KOTA JAKARTA TIMUR,D.K.I. JAKARTA,"{""website"": ""atemandakara.ac.id"", ""email"": ""official@atemandakara.ac.id"", ""phone"": ""0218614497 / 0218614647""}",-1,-1,-1,-1,-1,-1,SWASTA,-,-1,-1,-
2188,UNIVERSITAS MUHAMMADIYAH PONTIANAK,"Jalan Jendral Ahmad Yani No.111, KOTA PONTIANAK",KALIMANTAN BARAT,"{""website"": ""https://unmuhpnk.ac.id"", ""email"": ""kontak@unmuhpnk.ac.id"", ""phone"": ""0561-764571 / 0561-764571""}",2651250,200000,5102500,5302500,400000,10205000,SWASTA,-,-1,-1,-
2189,UNIVERSITAS SATYA WIYATA MANDALA,"Jalan Sutamsu SH Kalibobo, KABUPATEN NABIRE",PAPUA,"{""website"": ""uswim.ac.id"", ""email"": ""uswim.nabire.01@gmail.com"", ""phone"": ""098421757 / 098421757""}",2475000,1000000,3950000,4950000,2000000,7900000,SWASTA,-,-1,-1,-
2190,STISIP IMAM BONJOL,"Jalan Koto Tinggi No 5, KOTA PADANG",SUMATERA BARAT,"{""website"": ""stisipimambonjol.ac.id"", ""email"": ""stisip.ib@gmail.com"", ""phone"": ""075133838 / 075133838""}",2000000,1500000,2500000,4000000,3000000,5000000,SWASTA,-,-1,-1,-
2191,POLITEKNIK SAMPIT,KABUPATEN KOTAWARINGIN TIMUR,KALIMANTAN TENGAH,"{""website"": ""-"", ""email"": ""info@politeknik-sampit.ac.id"", ""phone"": ""0853-2948-9247""}",2400000,2400000,2400000,4800000,4800000,4800000,SWASTA,-,-1,-1,-
2192,UNIVERSITAS NIAS,"Jalan Pancasila No.10 Kota Gunungsitoli, KOTA GUNUNG SITOLI",SUMATERA UTARA,"{""website"": ""https://unias.ac.id"", ""email"": ""admin@unias.ac.id"", ""phone"": ""+626392620815""}",2250000,500000,4000000,4500000,1000000,8000000,SWASTA,-,-1,-1,-
2193,SEKOLAH TINGGI MANAJEMEN LABORA,"Jalan Cisadane No 2  Cikini, KOTA JAKARTA TIMUR",D.K.I. JAKARTA,"{""website"": ""www.labora.ac.id"", ""email"": ""labora@labora.ac.id"", ""phone"": ""021-22465680 / 021-22465680""}",4500000,2400000,6600000,9000000,4800000,13200000,SWASTA,-,-1,-1,-
2194,UNIVERSITAS OSO,KOTA PONTIANAK,KALIMANTAN BARAT,"{""website"": ""https://oso.ac.id/"", ""email"": ""info@oso.ac.id"", ""phone"": ""08115686060""}",3200000,2400000,4000000,6400000,4800000,8000000,SWASTA,-,-1,-1,-
2195,SEKOLAH TINGGI ILMU KESEHATAN BHAKTI HUSADA CIKARANG,KABUPATEN BEKASI,JAWA BARAT,"{""website"": ""www.stikesbhc.ac.id"", ""email"": ""stikesbhc@gmail.com"", ""phone"": ""0218902577""}",9000000,7800000,10200000,18000000,15600000,20400000,SWASTA,-,-1,-1,-
2196,SEKOLAH TINGGI ILMU KESEHATAN KELUARGA BUNDA JAMBI,KOTA JAMBI,JAMBI,"{""website"": ""http://www.stikeskeluargabunda.ac.id"", ""email"": ""stikes.bunda@gmail.com"", ""phone"": ""0741 570884""}",7000000,5000000,9000000,14000000,10000000,18000000,SWASTA,-,-1,-1,-
2197,UNIVERSITAS KADIRI,"Jalan Selomangleng No. 1, KOTA KEDIRI",JAWA TIMUR,"{""website"": ""www.unik-kediri.ac.id"", ""email"": ""rektor@unik-kediri.ac.id"", ""phone"": ""771649 / 773032""}",35625000,160000,71090000,71250000,320000,142180000,SWASTA,-,-1,-1,-
