quipper_institution_code,institution_name,body_type,link,fee,student_amount,lecturer_amount,contact,description,unknown_field
288,Universitas Mercu Buana (UMB),Universitas Swasta,https://campus.quipper.com/directory/universitas-mercu-buana,Rp5.000.000 kisaran per-semester,22492,1080,"{""website"": ""www.mercubuana.ac.id"", ""email"": ""pmb@mercubuana.ac.id"", ""phone"": ""021-5840816""}","Universitas Mercu Buana (UMB) adalah universitas swasta yang berdiri pada tanggal 22 Oktober 1985. Kampus ini telah meraih banyak prestasi sejak awal berdiri hingga sekarang. Terhitung bulan Desember 2016, Universitas Mercu Buana memperoleh Akreditasi Institusi Perguruan Tinggi (AIPT) dengan peringkat ""A"" atau Unggul dari Badan Akreditasi Nasional Perguruan Tinggi (BAN-PT). Raihan ini merupakan salah satu tonggak pencapaian (milestone) kampus ini. Bahkan, salah satu program studinya yaitu Teknik Sipil berhasil mendapat akreditasi internasional oleh IABEE, lho. Nggak hanya itu, Universitas Mercu Buana juga berhasil masuk ke dalam ""Top 5 PTS Terbaik Nasional"", Quipperian. Tertarik berkuliah di UMB? Simak profil lengkapnya dulu, yuk!",{}
289,Universitas Respati Yogyakarta (UNRIYO),Universitas Swasta,https://campus.quipper.com/directory/universitas-respati-yogyakarta,Rp3.900.000-Rp8.000.000 kisaran per-semester,4000,170,"{""website"": ""pmb.respati.ac.id"", ""email"": ""infopmbunriyo@gmail.com"", ""phone"": ""0274-488781""}","Universitas Respati Indonesia Yogyakarta (UNRIYO) adalah perguruan tinggi terkemuka di Yogyakarta yang telah menghasilkan lulusan unggul dan tangguh, siap menghadapi era Revolusi Industri 4.0 dan Masyarakat 5.0 yang berdampak pada disrupsi teknologi dan ekonomi digital.",{}
290,Calvin Institute of Technology,Institut Swasta,https://campus.quipper.com/directory/calvin-institute-of-technology,"Rp125.600.000 - Rp166.000.000 total biaya kuliah -
(tergantung gelombang & program studi)",500,50,"{""website"": ""www.calvin.ac.id"", ""email"": ""admissions@calvin.ac.id"", ""phone"": ""0800 1225 846, 0812 1272 1250""}","Lahir dari pergumulan Pdt. Dr. (H.C.) Stephen Tong, Calvin Institute of Technology hadir sebagai Perguruan Tinggi Kristen Reformed untuk menjawab tantangan zaman yang terus berubah dan berkembang pesat dari waktu ke waktu. Meyakini bahwa usaha mengejar pengetahuan tidak dapat dipisahkan dari iman Kristen, Calvin Institute of Technology berkomitmen untuk menghasilkan lulusan dengan keunggulan secara akademis dengan mengedepankan kualitas keimanan dari mahasiswanya.",{}
291,Multimedia Nusantara Polytechnic (MNP),Politeknik Swasta,https://campus.quipper.com/directory/multimedia-nusantara-polytechnic,Rp12.000.000 per semester,97,15,"{""website"": ""mnp.ac.id"", ""email"": ""info@mnp.ac.id"", ""phone"": ""08111 200 7799""}","Multimedia Nusantara Polytechnic (MNP) adalah perguruan tinggi vokasi yang didirikan pada tahun 2021 oleh Yayasan Multimedia Nusantara, sebuah badan penyelenggara yang telah berhasil mendirikan dan mengembangkan Universitas Multimedia Nusantara dengan akreditasi unggul (A) dari BAN-PT. Sebagai bagian dari Grup Kompas Gramedia, MNP memiliki jejaring aktif dengan industri berbagai bidang seperti media, retail & publishing, hospitality, manufacture, event & venue, property dan digital.",{}
292,Universitas Binawan,Universitas Swasta,https://campus.quipper.com/directory/universitas-binawan,Dimulai dari Rp3.000.000-an per semester,1668,119,"{""website"": ""pmb.binawan.ac.id, www.binawan.ac.id"", ""email"": ""ubinawan@binawan.ac.id, pmb.binawan.ac.id"", ""phone"": ""021-80881129, 021-80878982""}","Universitas Binawan adalah salah satu pusat pendidikan tinggi di Indonesia yang berada di bawah Badan Penyelenggara Pendidikan Yayasan Binawan. Kampus ini berdiri pada tanggal 28 Februari 2000 dengan nama Sekolah Tinggi Ilmu Kesehatan Binawan, yang kemudian berubah bentuk menjadi Universitas Binawan pada 24 Juli 2018.",{}
293,Institut Agama Islam Tazkia,Institut Swasta,https://campus.quipper.com/directory/sekolah-tinggi-ekonomi-islam-tazkia,Rp5.500.000 - Rp8.500.000 per-semester,2092,,"{""website"": ""www.tazkia.ac.id"", ""email"": ""humas@tazkia.ac.id"", ""phone"": ""021-87962291 / 021-87962293 / 0821-84-800-600 (WA Official)""}","Perjalanan Institut Agama Islam Tazkia dimulai sejak tahun 1999 dengan nama Sekolah Tinggi Ekonomi Islam (STEI) Tazkia. Kampus ini lahir dari buah pikir untuk mendukung kemajuan ekonomi dan perbankan Indonesia dengan menerapkan sistem syariah sebagai salah satu alternatif yang mana kondisi Indonesia dikala itu tengah dilanda krisis yang diprakarsai oleh pakar ekonomi syariah Dr. Muhammad Syafi’i Antonio, M.Ec., dan tim.",{}
294,Trisakti School of Management (TSM),Sekolah Tinggi Swasta,https://campus.quipper.com/directory/sekolah-tinggi-ilmu-ekonomi-trisakti,Reguler Rp 25.020.000 & Internasional Rp 25.320.000,3862,142,"{""website"": ""www.tsm.ac.id"", ""email"": ""pmb@stietrisakti.ac.id"", ""phone"": ""(021) 5666717 ; 0851-5616-5908 (Whatsapp Chat Only)""}",Sekolah Tinggi Ilmu Ekonomi (STIE) Trisakti atau yang juga dikenal dengan Trisakti School of Management (TSM) merupakan perguruan tinggi yang berfokus pada pengkajian dan pengembangan ilmu ekonomi dan manajemen yang telah berdiri sejak tahun 1974.,{}
295,Politeknik APP Jakarta,Politeknik Negeri,https://campus.quipper.com/directory/politeknik-app-jakarta,Rp3.850.000 per semester,1390,73,"{""website"": ""www.poltekapp.ac.id"", ""email"": ""info@poltekapp.ac.id"", ""phone"": ""021-7867382, 7867383""}","Politeknik APP Jakarta adalah salah satu perguruan tinggi milik pemerintah yang berada di bawah pengelolaan Kementerian Perindustrian. Pada saat didirikan tahun 1958, kampus ini masih bernama Akademi Pimpinan Perusahaan (APP) yang merupakan perguruan tinggi perintis Manajemen Industri di Indonesia. Akademi tersebut resmi berubah menjadi Politeknik APP Jakarta di tahun 2014 dan sampai saat ini menyelenggarakan kegiatan pembelajaran di bidang logistik, khususnya industri elektronika.",{}
296,Politeknik STIA LAN Jakarta,Politeknik Negeri,https://campus.quipper.com/directory/sekolah-tinggi-ilmu-administrasi-lembaga-administrasi-negara,Rp3.000.000 per semester,1367,55,"{""website"": ""www.stialan.ac.id"", ""email"": ""pmb@stialan.ac.id"", ""phone"": ""021-5326396, 5328496, 5347085""}","Ilmu administrasi menjadi salah satu sumber nilai moral etika dan panduan yang mengiringi perkembangan zaman. Hal tersebut mendorong berdirinya Sekolah Tinggi Ilmu Administrasi Lembaga Administrasi Negara. Mulanya, lembaga pendidikan ini didirikan dengan nama Perguruan Tinggi Kedinasan Ilmu Administrasi Negara (PTDIAN) pada tanggal 24 Desember 1960. Setelah 60 tahun menyelenggarakan pendidikan bagi Pegawai Negeri Sipil (PNS), kampus ini resmi bertransformasi menjadi Politeknik STIA LAN Jakarta di tahun 2020 dan dibuka untuk umum.",{}
297,Sekolah Tinggi Ilmu Komunikasi dan Sekretari Tarakanita (STARKI),Sekolah Tinggi Swasta,https://campus.quipper.com/directory/sekolah-tinggi-ilmu-komunikasi-dan-sekretari-tarakanita-starki,-,472,25,"{""website"": ""www.starki.id"", ""email"": ""info@starki.id"", ""phone"": ""(021) 8640668""}","Sekolah Tinggi Ilmu Komunikasi dan Sekretari Tarakanita (STARKI) merupakan salah satu kampus perempuan terbaik dan ternama serta terbukti telah menghasilkan lulusan yang profesional dan siap kerja. Kampus ini telah berdiri sejak tahun 1968 dan memiliki dua program studi unggulan yang telah terakreditasi B, yakni Ilmu Komunikasi (S1) dan Sekretari (D3).",{}
298,Universitas Pancasila (UP),Universitas Swasta,https://campus.quipper.com/directory/universitas-pancasila,Rp12.000.000 kisaran per-semester,13380,405,"{""website"": ""www.univpancasila.ac.id"", ""email"": ""humas@univpancasila.ac.id"", ""phone"": ""021 - 7270086 ext. 139 / 126""}","Universitas Pancasila yang didirikan pada tanggal 28 Oktober 1966 ini,  merupakan penggabungan dari Universitas Pancasila (lama) yang telah berdiri sejak tahun 1963 dan Universitas Bung Karno.",{}
299,Universitas Merdeka Malang,Universitas Swasta,https://campus.quipper.com/directory/universitas-merdeka-malang,Rp4.000.000 kisaran per-semester,7861,288,"{""website"": ""www.unmer.ac.id"", ""email"": ""birohumas@unmer.ac.id"", ""phone"": ""0341-568395""}","Universitas Merdeka Malang merupakan perguruan tinggi swasta yang berdiri sejak 5 Juli 1964. Kampus yang berada pada naungan Yayasan Perguruan tinggi Merdeka (YPTM) ini didirikan oleh R. Edwin Soedardji, Soekiman Dahlan, SH., Frasnsiscus Soetrisno, Soegondo, Soetikno, SH., Dharma. Dikenal sebagai universitas swasta tertua di Malang, kampus yang biasa disebut dengan Unmer Malang ini memiliki slogan ""The Quality University"" yang bertujuan menciptakan sumber daya manusia yang handal di skala nasional maupun internasional.",{}
300,Institut Teknologi Telkom Surabaya (ITTS),Institut Swasta,https://campus.quipper.com/directory/institut-teknologi-telkom-surabaya,Rp7.000.00 per semester,2325,97,"{""website"": ""ittelkom-sby.ac.id"", ""email"": ""humas@ittelkom-sby.ac.id"", ""phone"": ""081132212000""}","Institut Teknologi Telkom Surabaya (ITTelkom Surabaya) adalah bagian dari Telkom University National Campus (TUNC) yang digagas oleh Yayasan Pendidikan Telkom (YPT). Institut Teknologi Telkom Surabaya menjadi perguruan tinggi pertama yang memfokuskan diri pada penerapan Information, Communication and Technnology (ICT) di bidang Maaritim, Transportasi, dan Logistik. Lokasi Institut Teknologi Telkom Surabaya sangat strategis berada di jantung Kota Surabaya dan teritegrasi dengan kawasan industri Telkom.",{}
301,i3L School of Business (iSB),Institut Swasta,https://campus.quipper.com/directory/i3l-school-of-business-isb,Mulai dari Rp26.500.000 per semester,,,"{""website"": ""isb.ac.id"", ""email"": ""admission@i3l.ac.id"", ""phone"": ""021-29567888, 021-29567899""}","Kalau kamu mencari kampus yang berfokus pada Bisnis, Manajemen, dan Kewirausahaan internasional, maka i3L School of Business (iSB) bisa menjadi pilihan kamu. iSB, menawarkan beberapa pilihan program sarjana yakni BioEntrepreneurship, Creative Digital Marketing, International Applied Accounting, dan International Business Management.",{}
302,Universitas Tarumanagara (Untar),Universitas Swasta,https://campus.quipper.com/directory/universitas-tarumanagara,Rp15.000.000 - Rp40.500.000 per semester,14820,426,"{""website"": ""www.untar.ac.id"", ""email"": ""humas@untar.ac.id"", ""phone"": ""021-56958744""}","Universitas Tarumanagara merupakan salah satu perguruan tinggi terbaik se-Indonesia yang dikenal dengan nama UNTAR. Kini Universitas Tarumanagara memiliki 3 lokasi kampus yakni Kampus 1 beralat di Jalan Letjen. S.Parman No.1, Kampus 2 beralamat di Jalan Tanjung Duren Utara No.1, dan Kampus 3 beralamat di Jalan Cilandak KKO No. 1 Ragunan.",{}
303,Universitas Islam 45 Bekasi,Universitas Swasta,https://campus.quipper.com/directory/universitas-islam-45-bekasi,Rp6.000.000 kisaran per semester,7901,254,"{""website"": ""www.unismabekasi.ac.id"", ""email"": ""humas@unismabekasi.ac.id"", ""phone"": ""021-8808851""}","Universitas Islam 45 Bekasi (Unisma Bekasi) memiliki 24 program studi pilihan untuk jenjang pendidikan diploma, sarjana, dan pascasarjana. Kampus swasta ini telah terakreditasi B oleh BAN-PT dan sudah menggunakan kurikulum dengan pendekatan Merdeka Belajar Kampus Merdeka (MBKM), lho. Unisma Bekasi turut menunjang kemudahan perkuliahan bagi mahasiswanya dengan menyediakan jam pembelajaran pagi, sore, dan shift (kelas karyawan) untuk beberapa program studi. Fasilitas pembelajaran yang disediakan pun terbilang memadai, seperti laboratorium praktik di tiap program studi, hingga lembaga sertifikasi profesi.",{}
304,Universitas Islam Kadiri,Universitas Swasta,https://campus.quipper.com/directory/universitas-islam-kadiri,Rp2.000.000 kisaran per semester,6396,199,"{""website"": ""www.uniska-kediri.ac.id"", ""email"": ""sekretariat@uniska-kediri.ac.id"", ""phone"": ""0354-684651""}","Universitas Islam Kadiri adalah suatu universitas swasta yang didirikan serta dikelola oleh Yayasan Bina Cendekia Muslim Pancasila (YBCMP) sejak 1983. Perguruan tinggi ini telah terakreditasi B oleh BAN-PT dan menyediakan program pendidikan sarjana dan pascasarjana. Kampus ini juga memiliki jam perkuliahan yang beragam dengan menyediakan kelas reguler (kelas A) untuk perkuliahan pagi hingga sore, dan kelas karyawan (kelas B) untuk perkuliahan malam. Punya slogan ""Kampus Cinta Tanah Air, Excellent in Quality"", saat ini Universitas Islam Kadiri menjadi salah satu universitas swasta yang paling diminati oleh masyarakat di Jawa Timur.",{}
305,Universitas Islam Internasional Indonesia,Universitas Swasta,https://campus.quipper.com/directory/universitas-islam-internasional-indonesia,USD$1.725-USD$2.215 (sekitar Rp25.000.000-Rp30.000.000) per semester,82,14,"{""website"": ""www.uiii.ac.id"", ""email"": ""admissions@uiii.ac.id"", ""phone"": ""021-77815300""}",Universitas Islam Internasional Indonesia (UIII) merupakan perguruan tinggi berskala internasional yang dirancang sebagai kampus masa depan bagi kajian dan penelitian peradaban Islam di Indonesia selaku negara dengan penduduk muslim terbesar di dunia. Ide pembangunan UIII dicetuskan oleh Presiden Joko Widodo lewat Peraturan Presiden Nomor 57 Tahun 2016. Proses pembangunan fisik kampus ini dimulai pada awal Juni 2018.,{}
306,Indonesia International Institute for Life Sciences (i3L),Institut Swasta,https://campus.quipper.com/directory/indonesia-international-institute-for-life-sciences-i3l,Rp16.000.000-Rp31.000.000 kisaran per semester,600,56,"{""website"": ""www.i3l.ac.id, www.iSB.ac.id"", ""email"": ""admission@i3l.ac.id"", ""phone"": ""021-29567888, 021-29567899""}","Indonesia International Institute for Life Sciences atau yang disingkat dengan i3L merupakan kampus dengan level internasional, di mana seluruh pembelajarannya menggunakan bahasa inggris, lho, Quipperian!",{}
307,Binus University,Universitas Swasta,https://campus.quipper.com/directory/binus-university,Rp20.000.000 per semester,45000,1600,"{""website"": ""www.binus.ac.id"", ""email"": ""infobinus@binus.edu"", ""phone"": ""021-5345830, 021-5350660""}","Quipperian pasti sudah tidak asing dengan Universitas Bina Nusantara alias Binus University. Kampus swasta yang lokasinya tersebar di Jakarta, Bekasi, Bandung, Malang, dan Semarang ini memang sudah teruji kualitasnya dengan berbagai prestasi yang diraih, baik dalam lingkup nasional sampai internasional. Selain mendapatkan akreditasi 'Unggul' oleh BAN-PT, Binus University juga berhasil menyabet gelar ""World's 5-Star University"" oleh QS, lho!",{}
308,Universitas Pembangunan Jaya (UPJ),Universitas Swasta,https://campus.quipper.com/directory/universitas-pembangunan-jaya,Rp 85.000.000-Rp 90.000.000 (4 tahun),2600,72,"{""website"": ""www.upj.ac.id"", ""email"": ""info@upj.ac.id"", ""phone"": ""021- 7455555""}","Universitas Pembangunan Jaya (UPJ) merupakan perguruan tinggi swasta yang berdiri sejak tahun 2011 dengan Ijin Operasional sesuai dengan Surat Keputusan Menteri Nomor 38/D/O/2011 tanggal 25 Februari 2011 dan didukung penuh kelompok usaha Pembangunan Jaya. Saat ini, UPJ telah mengantongi akreditasi ‘A’ untuk Perpustakaan dan akreditasi sangat baik atau “B’’ baik untuk seluruh program studi juga untuk Akreditasi Perguruan Tinggi oleh BAN-PT serta, UPJ menduduki peringkat 92 dalam 100 Besar Pemeringkatan Perguruan Tinggi oleh Kemdikbud Ristek 2020, sekaligus menjadi universitas Termuda yang ada dalam peringkat 100 Besar tersebut.",{}
309,Universitas Dinamika (Undika),Universitas Swasta,https://campus.quipper.com/directory/universitas-dinamika,Rp7.000.000 s.d. Rp15.000.000 per semester,1500,84,"{""website"": ""www.dinamika.ac.id"", ""email"": ""official@dinamika.ac.id"", ""phone"": ""031-8721731""}",Universitas Dinamika atau lebih dikenal dengan nama STIKOM Surabaya berdiri sejak tahun 1983 dan telah mencetak puluhan ribu lulusan yang tersebar di seluruh dunia dan mancanegara. Undika (Universitas Dinamika) juga memiliki sederet penghargaan antara lain:,{}
310,Universitas Paramadina,Universitas Swasta,https://campus.quipper.com/directory/universitas-paramadina,Rp1.500.000 - Rp2.000.000 kisaran per-semester,3264,160,"{""website"": ""www.paramadina.ac.id"", ""email"": ""muhammad.yusup@paramadina.ac.id"", ""phone"": ""08159181190""}","Universitas Paramadina berdiri sebagai kampus peradaban, dengan mengedepankan nilai-nilai keislaman, keindonesiaan, dan kemodernan, serta berkontribusi dalam mewujudkan masyarakat madani di Indonesia. Seperti yang disampaikan Rektor Universitas Paramadina Prof. Didik J. Rachbini, M.Sc., Ph.D., “Universitas Paramadina bukan hanya tempat untuk belajar dan mengajar. Universitas juga harus berkontribusi untuk mewujudkan masyarakat madani. Kita juga berkewajiban memberi solusi berbagai permasalahan bangsa.”",{}
311,LSPR Communication and Business Institute,Institut Swasta,https://campus.quipper.com/directory/london-school-of-public-relations,Rp8.500.000-Rp30.000.000 per semester,5499,266,"{""website"": ""www.lspr.edu"", ""email"": ""marketinglspr@lspr.edu"", ""phone"": ""021-57943751""}","LSPR Communication and Business Institute, yang sebelumnya dikenal dengan nama London School of Public Relations (LSPR) Jakarta, didirikan pada tahun 1992 oleh Yayasan Pesona Pribadi Sejahtera. Awalnya, LSPR merupakan Sekolah Tinggi Ilmu Komunikasi, kemudian berubah menjadi Institut Komunikasi dan Bisnis di tahun 2019.",{}
312,Politeknik Kesehatan Kemenkes Surabaya,Politeknik Negeri,https://campus.quipper.com/directory/politeknik-kesehatan-kemenkes-surabaya,Rp4.500.000 - Rp8.500.000 per semester,3997,212,"{""website"": ""www.poltekkesdepkes-sby.ac.id"", ""email"": ""admin@poltekkesdepkes-sby.ac.id"", ""phone"": ""031-5027058""}","Politeknik Kesehatan Kemenkes Surabaya merupakan institusi pendidikan yang menggabungkan 13 Akademi Kesehatan yang ada di Jawa Timur. Politeknik ini resmi berdiri pada tahun 2001 dan lokasi kampusnya tersebar di Surabaya, Sidoarjo, Tuban, Magetan, Bangkalan, dan Bojonegoro. Politeknik yang biasa disebut Poltekbaya ini berhasil mendapatkan akreditasi B oleh BAN-PT dan sudah tiga tahun berturut-turut masuk Klasterisasi I Politeknik Kesehatan se-Indonesia sejak 2019, lho. Yuk, cek dulu profil lengkapnya sebelum mendaftar!",{}
