faculty,prodi,quipper_institution_code
Digital Media Design,Desain Grafis,264
Digital Media Design,Desain,264
Interior Design,Desain Interior,264
Fashion Design,Desain,264
Fashion Design,Rias dan Busana,264
Fashion Design,Lainnya,264
Fashion Business,Bisnis,264
Fashion Business,Rias dan Busana,264
Fashion Business,Lainnya,264
Management of Creative Industries,Manajemen,264
Fakultas Telematika Energi,Teknik Informatika,265
Fakultas Telematika Energi,Sistem Informasi,265
Program Pascasarjana,Teknik Elektro,265
Fakultas Teknologi Infrastruktur dan Kewilayahan,Teknik Sipil,265
Fakultas Ketenagalistrikan dan Energi Terbarukan,Teknik Elektro,265
Fakultas Teknologi dan Bisnis Energi,Teknik Mesin,265
Fakultas Teknologi dan Bisnis Energi,Teknik Industri,265
Fakultas Teknologi dan Bisnis Energi,Kewirausahaan,265
Makeup Artist,Rias dan Busana,266
Fashion Business,Bisnis,266
Fashion Business,Rias dan Busana,266
Fashion Design,Rias dan Busana,266
Fashion Design,Desain,266
Graphic Design,Desain Grafis,266
Graphic Design,Lainnya,266
Interior Design,Desain Interior,266
Ekonomi,Akuntansi,267
Ekonomi,Manajemen,267
Ekonomi,Manajemen Perdagangan,267
Informatika,Teknik Informatika,268
Informatika,Software Engineering,268
Informatika,Sistem Informasi,268
Informatika,Sains Data,268
Rekayasa Industri dan Desain,Teknik Industri,268
Rekayasa Industri dan Desain,Desain Komunikasi Visual,268
Rekayasa Industri dan Desain,Teknik Logistik,268
Teknik Telekomunikasi dan Elektro,Teknik Telekomunikasi,268
Teknik Telekomunikasi dan Elektro,Teknik Elektro,268
Teknik Telekomunikasi dan Elektro,Teknik Biomedis,268
Fakultas Teknologi Informasi dan Kreatif,Teknik Informatika,269
Fakultas Teknologi Informasi dan Kreatif,Sistem Informasi,269
Fakultas Teknologi Informasi dan Kreatif,Desain Komunikasi Visual (DKV),269
Fakultas Ekonomi dan Bisnis,Manajemen,269
Fakultas Ekonomi dan Bisnis,Akuntansi,269
Fakultas Ekonomi dan Bisnis,Ekonomi Syariah,269
Fakultas Teknologi Industri dan Agroindustri,Ilmu Teknik,269
Fakultas Teknologi Industri dan Agroindustri,Teknik Kimia,269
Fakultas Teknologi Industri dan Agroindustri,Agroteknologi,269
Fakultas Teknologi Industri dan Agroindustri,Lainnya,269
School of Computer Science & Design,Sistem Informasi,270
School of Computer Science & Design,Teknik Informatika,270
School of Computer Science & Design,Desain Komunikasi Visual (DKV),270
School of Business & Communication,Akuntansi,270
School of Business & Communication,Manajemen,270
School of Business & Communication,Ilmu Komunikasi,270
Program Profesi,Ners,271
Program Diploma,Keperawatan,271
Program Diploma,Kebidanan,271
Program Diploma,Kesehatan Gigi,271
Program Sarjana Terapan,Keperawatan,271
Program Sarjana Terapan,Ortotik Prostetik,271
Pre-University,Cambridge A Level,272
Pre-University,Cambridge A Level (German Pathway),272
Pre-University,Australian Matriculation,272
Micro-Credential Programme,Cambridge International Certificate in Teaching & Learning,272
Micro-Credential Programme,Cambridge International Diploma in Teaching & Learning International,272
Micro-Credential Programme,International Certification of Digital Literacy (ICDL),272
Micro-Credential Programme,AWS Academy,272
Micro-Credential Programme,Micro-Credentials in Early Childhood Education,272
Micro-Credential Programme,Micro-Credentials in Social Work,272
Professional Qualification,ACCA Foundation in Accountancy,272
Professional Qualification,ACCA Qualification,272
Tertiary Programmes,American Degree Transfer Program,272
Tertiary Programmes,Diploma in Early Childhood Education,272
Tertiary Programmes,Diploma in Social Work,272
Tertiary Programmes,Diploma in Information Technology,272
Tertiary Programmes,Diploma in Computer Science,272
Tertiary Programmes,Diploma in Digital Marketing,272
Tertiary Programmes,Diploma in E-Commerce,272
Fakultas Teknik Elektro,Teknik Telekomunikasi,273
Fakultas Teknik Elektro,Teknik Elektro,273
Fakultas Teknik Elektro,Smart Science and Tehcnology,273
Fakultas Teknik Elektro,Computer Engineering,273
Fakultas Teknik Elektro,Teknik Biomedis,273
Fakultas Industri Kreatif,Desain Komunikasi Visual,273
Fakultas Industri Kreatif,Desain Komunikasi Visual (International Class),273
Fakultas Industri Kreatif,Product Innovation & Management,273
Fakultas Industri Kreatif,Fashion & Textile Design,273
Fakultas Industri Kreatif,Desain Interior,273
Fakultas Industri Kreatif,Creative Arts (Intermedia Visual Arts),273
Fakultas Industri Kreatif,Design (S2),273
Fakultas Informatika,Informatika,273
Fakultas Informatika,Rekayasa Perangkat Lunak,273
Fakultas Informatika,Data Sains,273
Fakultas Informatika,Teknologi Informasi,273
Fakultas Informatika,Cybersecurity and Digital Forencsics,273
Fakultas Komunikasi dan Bisnis,Administrasi Bisnis,273
Fakultas Komunikasi dan Bisnis,Ilmu Komunikasi,273
Fakultas Komunikasi dan Bisnis,Digital Public Relations,273
Fakultas Ekonomi dan Bisnis,Akuntansi,273
Fakultas Ekonomi dan Bisnis,Manajemen,273
Fakultas Ekonomi dan Bisnis,Manajemen Bisnis Telekomunikasi & Informatika,273
Fakultas Ilmu Terapan,Digital Connectivity,273
Fakultas Ilmu Terapan,Teknik Informatika,273
Fakultas Ilmu Terapan,Sistem Informasi,273
Fakultas Ilmu Terapan,Sistem Informasi Akuntansi,273
Fakultas Ilmu Terapan,Teknik Komputer,273
Fakultas Ilmu Terapan,Digital Marketing,273
Fakultas Ilmu Terapan,Hospitality & Culinary Art,273
Fakultas Ilmu Terapan,Digital Creative Multimedia,273
Fakultas Rekayasa Industri,Teknik Industri,273
Fakultas Rekayasa Industri,Sistem Informasi,273
Fakultas Rekayasa Industri,Teknik Logistik,273
Teknik,Teknik Telekomunikasi,274
Teknik,Sistem Informasi,274
Teknik,Teknologi Informasi,274
Program Sarjana,Ilmu Teologi,275
Program Magister,Teologi,275
Program Doktor,Teologi,275
Tata Boga,Culinary Arts,276
Tata Boga,Pastry Arts,276
UI/UX Design,Desain,277
UI/UX Design,Desain Produk,277
UI/UX Design,Lainnya,277
Android Developer,Teknik Informatika,277
Full Stack Web and Mobile Development,Ilmu Komputer,277
Introduction of Computer Science,Ilmu Komputer,277
Kesehatan Lingkungan,Sanitasi,278
Kesehatan Lingkungan,Sanitasi Lingkungan,278
Kesehatan Gigi,Kesehatan Gigi,278
Kesehatan Gigi,Terapi Gigi,278
Farmasi,Farmasi,278
Gizi,Gizi,278
Gizi,Gizi dan Dietetika,278
Gizi,Dietisien,278
Keperawatan,Keperawatan,278
Keperawatan,Ners,278
Teknologi Laboratorium Medis,Teknologi Laboratorium Medis,278
Promosi Kesehatan,Promosi Kesehatan,278
Kebidanan,Kebidanan,278
Kebidanan,Bidan,278
Fakultas Ilmu Sosial dan Ilmu Politik,Administrasi Publik,279
Fakultas Ilmu Sosial dan Ilmu Politik,Administrasi Bisnis,279
Fakultas Kedokteran Gigi,Kedokteran Gigi,279
Fakultas Kedokteran Gigi,Dokter Gigi,279
Fakultas Kedokteran,Kedokteran,279
Fakultas Kedokteran,Farmasi,279
Fakultas Kedokteran,Dokter,279
Fakultas Psikologi,Psikologi,279
Fakultas Hukum,Ilmu Hukum,279
Fakultas Teknik dan Ilmu Kelautan,Teknik Perkapalan,279
Fakultas Teknik dan Ilmu Kelautan,Teknik Sistem Perkapalan,279
Fakultas Teknik dan Ilmu Kelautan,Teknik Elektro,279
Fakultas Teknik dan Ilmu Kelautan,Oseanologi,279
Fakultas Teknik dan Ilmu Kelautan,Perikanan,279
Fakultas Vokasi Pelayaran,Teknologi Rekayasa Operasi Kapal,279
Fakultas Vokasi Pelayaran,Teknologi Rekayasa Permesinan Kapal,279
Fakultas Vokasi Pelayaran,Manajemen Pelabuhan dan Logistik Maritim,279
Fakultas Farmasi,Farmasi,280
Fakultas Farmasi,Apoteker,280
Fakultas Hukum,Hukum,280
Fakultas Agama Islam,Pendidikan Agama Islam,280
Fakultas Agama Islam,Bahasa dan Sastra Arab,280
Fakultas Agama Islam,Perbankan Syariah,280
Fakultas Agama Islam,Ilmu Hadis,280
Fakultas Teknologi Industri,Teknik Informatika,280
Fakultas Teknologi Industri,Teknik Kimia,280
Fakultas Teknologi Industri,Teknik Elektro,280
Fakultas Teknologi Industri,Teknologi Pangan,280
Fakultas Kesehatan Masyarakat,Kesehatan Masyarakat,280
Fakultas Kesehatan Masyarakat,Gizi,280
Fakultas Keguruan dan Ilmu Pendidikan,Bimbingan dan Konseling,280
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Bahasa dan Sastra Indonesia,280
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Bahasa Inggris,280
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Matematika,280
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Fisika,280
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Biologi,280
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Pancasila dan Kewarganegaraan,280
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Guru Sekolah Dasar,280
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Guru PAUD,280
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Vokasional Teknologi Otomotif,280
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Vokasional Teknik Elektronika,280
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Profesi Guru,280
Fakultas Keguruan dan Ilmu Pendidikan,Manajemen Pendidikan,280
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Guru Vokasi,280
Fakultas Psikologi,Psikologi,280
Fakultas Sastra Budaya dan Komunikasi,Ilmu Komunikasi,280
Fakultas Sastra Budaya dan Komunikasi,Sastra Indonesia,280
Fakultas Sastra Budaya dan Komunikasi,Sastra Inggris,280
Fakultas Ekonomi & Bisnis,Ekonomi Pembangunan,280
Fakultas Ekonomi & Bisnis,Manajemen,280
Fakultas Ekonomi & Bisnis,Akuntansi,280
Fakultas Ekonomi & Bisnis,Bisnis Jasa Makanan,280
Fakultas Sains dan Teknologi Terapan,Sistem Informasi,280
Fakultas Sains dan Teknologi Terapan,Biologi,280
Kedokteran,Kedokteran,280
Kedokteran,Dokter,280
Digital Business and Software Engineering,Digital Business,281
Digital Business and Software Engineering,Software Engineering,281
Gizi,Gizi,282
Gizi,Gizi dan Dietetika,282
Gizi,Dietisien,282
Rekam Medik dan Informasi Kesehatan,Rekam Medis dan Informasi Kesehatan,282
Rekam Medik dan Informasi Kesehatan,Asuransi Kesehatan,282
Rekam Medik dan Informasi Kesehatan,Teknologi Bank Darah,282
Rekam Medik dan Informasi Kesehatan,Promosi Kesehatan,282
Rekam Medik dan Informasi Kesehatan,Keselamatan dan Kesehatan Kerja (K3),282
Keperawatan,Keperawatan,282
Keperawatan,Ners,282
Kebidanan,Kebidanan,282
Kebidanan,Bidan,282
Fakultas Matematika dan IPA,Farmasi,283
Fakultas Matematika dan IPA,Kimia,283
Fakultas Sastra dan Humaniora,Sastra Inggris,283
Fakultas Sastra dan Humaniora,Perpustakaan & Sains Informasi,283
Fakultas Agama Islam,Pendidikan Agama Islam,283
Fakultas Agama Islam,Pendidikan Guru Madrasah Ibtidaiyah,283
Fakultas Agama Islam,Komunikasi Dan Penyiaran Islam,283
Fakultas Agama Islam,Ekonomi Syariah,283
Fakultas Agama Islam,Ilmu Al Qur`An & Tafsir,283
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Guru Pendidikan Anak Usia Dini,283
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Guru Sekolah Dasar,283
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Bahasa dan Sastra Indonesia,283
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Bahasa Inggris,283
Fakultas Pertanian,Agribisnis,283
Fakultas Pertanian,Agroteknologi,283
Fakultas Pertanian,Kehutanan,283
Fakultas Ilmu Kesehatan,Ilmu Keperawatan,283
Fakultas Ilmu Kesehatan,Ners (Profesi),283
Fakultas Ilmu Kesehatan,Kebidanan,283
Fakultas Teknik,Teknik Elektro,283
Fakultas Teknik,Teknik Industri,283
Fakultas Teknik,Teknik Informatika,283
Fakultas Teknik,Teknik Mesin,283
Fakultas Teknik,Teknik Sipil,283
Fakultas Hukum,Ilmu Hukum,283
Fakultas Sosial dan Ilmu Politik,Administrasi Bisnis,283
Fakultas Sosial dan Ilmu Politik,Ilmu Komunikasi,283
Fakultas Sosial dan Ilmu Politik,Administrasi Publik,283
Fakultas Sosial dan Ilmu Politik,Administrasi Fiskal,283
Fakulrtas Pascasarjana,Agrobisnis,283
Fakulrtas Pascasarjana,Agroindustri,283
Fakulrtas Pascasarjana,Manajemen Pendidikan Islam,283
Fakultas Hukum,Ilmu Hukum,284
Fakultas Ilmu Pengetahuan Budaya,Bahasa dan Kebudayaan Arab,284
Fakultas Ilmu Pengetahuan Budaya,Bahasa dan Kebudayaan Inggris,284
Fakultas Ilmu Pengetahuan Budaya,Bahasa dan Kebudayaan Tiongkok,284
Fakultas Ilmu Pengetahuan Budaya,Bahasa dan Kebudayaan Jepang,284
Fakutas Ekonomi dan Bisnis,Manajemen,284
Fakutas Ekonomi dan Bisnis,Akuntansi,284
Fakultas Psikologi dan Pendidikan,Pendidikan Guru PAUD,284
Fakultas Psikologi dan Pendidikan,Psikologi,284
Fakultas Psikologi dan Pendidikan,Bimbingan Konseling Islam,284
Fakultas Psikologi dan Pendidikan,Pendidikan Agama Islam,284
Fakultas Sains dan Teknologi,Teknik Industri,284
Fakultas Sains dan Teknologi,Informatika,284
Fakultas Sains dan Teknologi,Teknik Elektro,284
Fakultas Sains dan Teknologi,Biologi,284
Fakultas Sains dan Teknologi,Teknologi Pangan,284
Fakultas Sains dan Teknologi,Gizi,284
Fakultas Ilmu Sosial dan Politik,Ilmu Komunikasi,284
Fakultas Ilmu Sosial dan Politik,Hubungan Internasional,284
Fakultas Psikologi,Psikologi,285
Fakultas Teknologi Industri dan Informatika,Teknik Informatika,285
Fakultas Teknologi Industri dan Informatika,Teknik Elektro,285
Fakultas Teknologi Industri dan Informatika,Teknik Mesin,285
Fakultas Ekonomi dan Bisnis,Manajemen,285
Fakultas Ekonomi dan Bisnis,Akuntansi,285
Fakultas Ekonomi dan Bisnis,Ekonomi Islam,285
Fakultas Ekonomi dan Bisnis,Perpajakan,285
Fakultas Agama Islam,Pendidikan Agama Islam,285
Fakultas Agama Islam,Perbankan Syariah,285
Fakultas Agama Islam,Pendidikan Bahasa Arab,285
Fakultas Farmasi dan Sains,Farmasi,285
Fakultas Farmasi dan Sains,Analis Kesehatan,285
Fakultas Farmasi dan Sains,Apoteker,285
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Guru Sekolah Dasar,285
Fakultas Keguruan dan Ilmu Pendidikan,Bimbingan dan Konseling,285
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Guru Pendidikan Anak Usia Dini,285
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Bahasa Inggris,285
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Bahasa dan Sastra Indonesia,285
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Bahasa Jepang,285
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Matematika,285
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Biologi,285
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Fisika,285
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Ekonomi,285
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Sejarah,285
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Geografi,285
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Profesi Guru,285
Fakultas Ilmu Sosial dan Ilmu Politik,Ilmu Komunikasi,285
Fakultas Kedokteran,Kedokteran,285
Fakultas Kedokteran,Pendidikan Dokter,285
Fakultas Kedokteran,Teknik Kardiovaskuler,285
Pascasarjana,Penelitian dan Evaluasi Pendidikan,285
Pascasarjana,Manajemen,285
Pascasarjana,Administrasi Pendidikan,285
Pascasarjana,Ilmu Kesehatan Masyarakat,285
Pascasarjana,Pendidikan Bahasa Indonesia,285
Pascasarjana,Pendidikan Bahasa Inggris,285
Pascasarjana,Pendidikan Ilmu Pengetahuan Sosial,285
Pascasarjana,Pendidikan Dasar,285
Pascasarjana,Pendidikan Matematika,285
Fakultas Ilmu-ilmu Kesehatan,Kesehatan Masyarakat,285
Fakultas Ilmu-ilmu Kesehatan,Ilmu Gizi,285
Fakultas Ilmu Komputer,Teknik Informatika,286
Fakultas Ilmu Komputer,Sistem Informasi,286
Fakultas Ilmu Komputer,Desain Komunikasi Visual,286
Fakultas Ilmu Komputer,Penyiaran,286
Fakultas Ilmu Komputer,Animasi,286
Fakultas Ilmu Komputer,Film dan Televisi,286
Fakultas Teknik,Teknik Elektro,286
Fakultas Teknik,Teknik Industri,286
Fakultas Teknik,Teknik Biomedis,286
Fakultas Ilmu Budaya,Bahasa Inggris,286
Fakultas Ilmu Budaya,Sastra Jepang,286
Fakultas Ilmu Budaya,Manajemen Perhotelan,286
Fakultas Ekonomi dan Bisnis,Akuntansi,286
Fakultas Ekonomi dan Bisnis,Manajemen,286
Pascasarjana,Teknik Informatika,286
Pascasarjana,Manajemen,286
Pascasarjana,Ilmu Komputer,286
Fakultas Kesehatan,Kesehatan Masyarakat,286
Fakultas Kesehatan,Rekam Medik dan Informasi Kesehatan,286
Fakultas Kesehatan,Kesehatan Lingkungan,286
Manajemen,Manajemen,287
Manajemen Keuangan dan Perbankan Syariah,Manajemen Keuangan dan Perbankan Syariah,287
Akuntansi,Akuntansi,287
Fakultas Psikologi,Psikologi,288
Fakultas Ilmu Komunikasi,Broadcasting,288
Fakultas Ilmu Komunikasi,Public Relations,288
Fakultas Ilmu Komunikasi,Advertising and Marketing Communication,288
Fakultas Ilmu Komunikasi,Digital Communication,288
Fakultas Teknik,Teknik Sipil,288
Fakultas Teknik,Arsitektur,288
Fakultas Teknik,Teknik Mesin,288
Fakultas Teknik,Teknik Elektro,288
Fakultas Teknik,Teknik Industri,288
Fakultas Desain dan Seni Kreatif,Desain Produk,288
Fakultas Desain dan Seni Kreatif,Desain Interior,288
Fakultas Desain dan Seni Kreatif,Desain Komunikasi Visual,288
Fakultas Ekonomi dan Bisnis,Manajemen,288
Fakultas Ekonomi dan Bisnis,Akuntansi,288
Fakultas Ekonomi dan Bisnis,Manajemen Perusahaan,288
Fakultas Ilmu Komputer,Teknik Informatika,288
Fakultas Ilmu Komputer,Sistem Informasi,288
Pascasarjana,Manajemen,288
Pascasarjana,Teknik Mesin,288
Pascasarjana,Teknik Sipil,288
Pascasarjana,Teknik Elektro,288
Pascasarjana,Teknik Industri,288
Pascasarjana,Akuntansi,288
Pascasarjana,Ilmu Komunikasi,288
Pascasarjana,Manajemen,288
Fakultas Sains dan Teknologi,Teknik Elektro,289
Fakultas Sains dan Teknologi,Informatika,289
Fakultas Sains dan Teknologi,Sistem Informasi,289
Fakultas Sains dan Teknologi,Teknologi Informasi,289
Fakultas Ilmu Kesehatan,Kesehatan Masyarakat,289
Fakultas Ilmu Kesehatan,Gizi,289
Fakultas Ilmu Kesehatan,Keperawatan,289
Fakultas Ilmu Kesehatan,Kebidanan,289
Fakultas Ilmu Kesehatan,Fisioterapi,289
Fakultas Ilmu Sosial dan Ekonomi,Akuntansi,289
Fakultas Ilmu Sosial dan Ekonomi,Hubungan Internasional,289
Fakultas Ilmu Sosial dan Ekonomi,Ilmu Komunikasi,289
Fakultas Ilmu Sosial dan Ekonomi,Sastra Inggris,289
Fakultas Teknik,Teknik Kimia,290
Fakultas Teknik,Arsitektur,290
Fakultas Teknik,Ilmu Teknik,290
Fakultas Teknik,Teknik Sipil,290
Fakultas Teknik,Teknik Informatika,290
Fakultas Teknik,Teknik Elektro,290
Fakultas Teknik,Teknik Biomedis,290
Event Management,Event Management,291
E-Commerce Logistics,E-Commerce Logistics,291
Digital Animation,Digital Animation,291
Fakultas Sains dan Teknologi,Farmasi,292
Fakultas Sains dan Teknologi,Aktuaria,292
Fakultas Sains dan Teknologi,Teknologi Laboratorium Medis,292
Fakultas Fisioterapi,Fisioterapi,292
Fakultas Sosial dan Humaniora,Kesejahteraan Sosial,292
Fakultas Sosial dan Humaniora,Psikologi,292
Fakultas Keperawatan dan Kebidanan,Ilmu Keperawatan,292
Fakultas Keperawatan dan Kebidanan,Kebidanan,292
Fakultas Ekonomi Bisnis,Manajemen,292
Fakultas Kesehatan Masyarakat,Gizi,292
Fakultas Kesehatan Masyarakat,Teknik Lingkungan,292
Fakultas Kesehatan Masyarakat,Lainnya,292
Ekonomi dan Bisnis Syariah,Ekonomi Islam,293
Ekonomi dan Bisnis Syariah,Akuntansi Islam,293
Ekonomi dan Bisnis Syariah,Bisnis Manajemen Islam,293
Program International,Islamic Accounting,293
Program International,Islamic Business & Management Development,293
Program International,Islamic Economics,293
Dakwah dan Komunikasi,Komunikasi dan Penyiaran Islam,293
Syariah,Hukum Ekonomi Syariah,293
Tarbiyah,Pendidikan Ekonomi Syariah,293
Ekonomi,Manajemen,294
Ekonomi,Akuntansi,294
Distribusi dan Pengiriman,Distribusi dan Pengiriman,295
Perindustrian,Manajemen Logistik,295
Perindustrian,Manajemen Pemasaran,295
Perindustrian,Perdagangan Internasional,295
Administrasi Negara,Administrasi Bisnis Sektor Publik,296
Administrasi Negara,Administrasi Pembangunan Negara,296
Administrasi Negara,Manajemen Sumber Daya Manusia Aparatur,296
Sekretari,Sekretari,297
Ilmu Komunikasi,Ilmu Komunikasi,297
Fakultas Pariwisata,Pariwisata,298
Fakultas Farmasi,Farmasi,298
Fakultas Teknik,Teknik Elektro,298
Fakultas Teknik,Arsitektur,298
Fakultas Teknik,Teknik Sipil,298
Fakultas Teknik,Teknik Mesin,298
Fakultas Teknik,Teknik Industri,298
Fakultas Teknik,Teknik Informatika,298
Fakultas Psikologi,Psikologi,298
Fakultas Hukum,Ilmu Hukum,298
Fakultas Ilmu Komunikasi,Ilmu Komunikasi,298
Fakultas Ekonomi dan Bisnis,Manajemen,298
Fakultas Ekonomi dan Bisnis,Ilmu Ekonomi,298
Fakultas Ekonomi dan Bisnis,Akuntansi,298
Fakultas Ekonomi dan Bisnis,Perpajakan,298
Fakultas Teknologi Informasi,Sistem Informasi,299
Fakultas Teknik,Teknik Elektro,299
Fakultas Teknik,Arsitektur,299
Fakultas Teknik,Teknik Sipil,299
Fakultas Teknik,Teknik Mesin,299
Fakultas Teknik,Teknik Industri,299
Fakultas Hukum,Hukum,299
Fakultas Ilmu Sosial dan Ilmu Politik,Administrasi Publik,299
Fakultas Ilmu Sosial dan Ilmu Politik,Administrasi Bisnis,299
Fakultas Ilmu Sosial dan Ilmu Politik,Ilmu Administrasi Negara,299
Fakultas Ilmu Sosial dan Ilmu Politik,Ilmu Komunikasi,299
Fakultas Ilmu Sosial dan Ilmu Politik,Bahasa Inggris,299
Kepariwisataan,Destinasi Wisata,299
Kepariwisataan,Perhotelan,299
Kepariwisataan,Perjalanan Wisata,299
Pascasarjana,Manajemen,299
Pascasarjana,Administrasi Publik,299
Pascasarjana,Hukum,299
Pascasarjana,Arsitektur,299
Pascasarjana,Akuntansi,299
Pascasarjana,Ilmu Ekonomi,299
Pascasarjana,Ilmu Sosial,299
Fakultas Ekonomi dan Bisnis,Ekonomi Pembangunan,299
Fakultas Ekonomi dan Bisnis,Manajemen,299
Fakultas Ekonomi dan Bisnis,Akuntansi,299
Fakultas Ekonomi dan Bisnis,Perbankan dan Keuangan,299
Fakultas Psikologi,Psikologi,299
Fakultas Teknologi Informasi dan Bisnis,Sistem Informasi,300
Fakultas Teknologi Informasi dan Bisnis,Teknologi Informasi,300
Fakultas Teknologi Informasi dan Bisnis,Informatika,300
Fakultas Teknologi Informasi dan Bisnis,Sains Data,300
Fakultas Teknologi Informasi dan Bisnis,Rekayasa Perangkat Lunak,300
Fakultas Teknologi Informasi dan Bisnis,Bisnis Digital,300
Fakultas Teknik Elektro dan Industri Cerdas,Teknik Telekomunikasi,300
Fakultas Teknik Elektro dan Industri Cerdas,Teknik Komputer,300
Fakultas Teknik Elektro dan Industri Cerdas,Teknik Elektro,300
Fakultas Teknik Elektro dan Industri Cerdas,Teknik Industri,300
Fakultas Teknik Elektro dan Industri Cerdas,Teknik Logistik,300
Pascasarjana,Manajemen,301
Business,Bisnis,301
Business,Akuntansi,301
Business,Manajemen,301
Business,Lainnya,301
Fakultas Teknik,Arsitektur,302
Fakultas Teknik,Teknik Sipil,302
Fakultas Teknik,Perencanaan Kota dan Real Estat,302
Fakultas Teknik,Teknik Mesin,302
Fakultas Teknik,Teknik Elektro,302
Fakultas Teknik,Teknik Industri,302
Fakultas Seni Rupa dan Desain,Desain Interior,302
Fakultas Seni Rupa dan Desain,Desain Komunikasi Visual,302
