faculty,prodi,institution_code
ILMU EKONOMI,ILMU EKONOMI,quipper-600
FAKULTAS AGAMA ISLAM,ILMU AGAMA ISLAM,quipper-601
FAKULTAS AGAMA ISLAM,MANAJEMEN PENDIDIKAN,quipper-601
FAKULTAS AGAMA ISLAM,KEGURUAN & PENDIDIKAN,quipper-601
FAKULTAS TEKNIK,TEKNIK ELEKTRO,quipper-601
FAKULTAS TEKNIK,TEKNIK INDUSTRI,quipper-601
FAKULTAS TEKNIK,TEKNIK MESIN,quipper-601
FAKULTAS TEKNIK,TEKNIK KIMIA,quipper-601
FAKULTAS TEKNIK,TEKNIK LINGKUNGAN,quipper-601
FAKULTAS PERTANIAN,AGROTEKNOLOGI,quipper-601
FAKULTAS PERTANIAN,AGRIBISNIS,quipper-601
FAKULTAS ILMU KOMPUTER,TEKNIK INFORMATIKA,quipper-601
FAKULTAS ILMU KOMPUTER,SISTEM INFORMASI,quipper-601
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,PENDIDIKAN BAHASA INGGRIS,quipper-601
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,PENDIDIKAN MATEMATIKA,quipper-601
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,PENDIDIKAN BAHASA INDONESIA,quipper-601
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,PENDIDIKAN LUAR SEKOLAH,quipper-601
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,"PENDIDIKAN JASMANI, KESEHATAN, DAN REKREASI",quipper-601
FAKULTAS HUKUM,ILMU HUKUM,quipper-601
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,ILMU KOMUNIKASI,quipper-601
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,ILMU PEMERINTAHAN,quipper-601
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,HUBUNGAN INTERNASIONAL,quipper-601
FAKULTAS EKONOMI,MANAJEMEN,quipper-601
FAKULTAS EKONOMI,AKUNTANSI,quipper-601
FAKULTAS ILMU KESEHATAN,KEBIDANAN,quipper-601
FAKULTAS ILMU KESEHATAN,FARMASI,quipper-601
FAKULTAS ILMU KESEHATAN,GIZI,quipper-601
FAKULTAS ILMU KESEHATAN,PENDIDIKAN OLAHRAGA,quipper-601
TEKNIK SIPIL,TEKNIK SIPIL,quipper-602
PARIWISATA,PARIWISATA,quipper-602
PARIWISATA,TRAVEL,quipper-602
PARIWISATA,PERHOTELAN,quipper-602
TEKNIK ELEKTRO,TEKNIK ELEKTRO,quipper-602
TEKNIK ELEKTRO,MANAJEMEN INFORMATIKA,quipper-602
TEKNIK ELEKTRO,ILMU TEKNIK,quipper-602
ADMINISTRASI NIAGA,ADMINISTRASI BISNIS,quipper-602
ADMINISTRASI NIAGA,BISNIS,quipper-602
AKUNTANSI,AKUNTANSI,quipper-602
TEKNIK MESIN,TEKNIK MESIN,quipper-602
FAKULTAS PERTANIAN,AGROTEKNOLOGI,quipper-603
FAKULTAS PERTANIAN,AGRIBISNIS,quipper-603
FAKULTAS PERTANIAN,PETERNAKAN,quipper-603
FAKULTAS EKONOMI,MANAJEMEN,quipper-603
FAKULTAS EKONOMI,AKUNTANSI,quipper-603
FAKULTAS TEKNIK,TEKNIK ELEKTRO,quipper-603
FAKULTAS TEKNIK,TEKNIK SIPIL,quipper-603
FAKULTAS TEKNIK,TEKNIK PERTAMBANGAN,quipper-603
FAKULTAS BAHASA,SASTRA INGGRIS,quipper-603
FAKULTAS PERIKANAN,PERIKANAN,quipper-603
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,ILMU PEMERINTAHAN,quipper-603
FAKULTAS BISNIS,BISNIS,quipper-604
FAKULTAS BISNIS,AKUNTANSI,quipper-604
FAKULTAS BISNIS,MANAJEMEN,quipper-604
FAKULTAS BISNIS,PERBANKAN,quipper-604
FAKULTAS BISNIS,LAINNYA,quipper-604
FAKULTAS DAKWAH DAN ILMU KOMUNIKASI,ILMU KOMUNIKASI,quipper-605
FAKULTAS DAKWAH DAN ILMU KOMUNIKASI,ILMU AGAMA ISLAM,quipper-605
FAKULTAS DAKWAH DAN ILMU KOMUNIKASI,BIMBINGAN DAN KONSELING,quipper-605
FAKULTAS TARBIYAH DAN KEGURUAN,ILMU AGAMA ISLAM,quipper-605
FAKULTAS TARBIYAH DAN KEGURUAN,PENDIDIKAN BAHASA INGGRIS,quipper-605
FAKULTAS TARBIYAH DAN KEGURUAN,PENDIDIKAN GURU SEKOLAH DASAR,quipper-605
FAKULTAS TARBIYAH DAN KEGURUAN,PENDIDIKAN MATEMATIKA,quipper-605
FAKULTAS TARBIYAH DAN KEGURUAN,SASTRA ARAB,quipper-605
FAKULTAS TARBIYAH DAN KEGURUAN,MANAJEMEN PENDIDIKAN,quipper-605
FAKULTAS TARBIYAH DAN KEGURUAN,KEGURUAN & PENDIDIKAN,quipper-605
FAKULTAS USHULUDDIN DAN STUDI AGAMA,PSIKOLOGI,quipper-605
FAKULTAS USHULUDDIN DAN STUDI AGAMA,ILMU AGAMA ISLAM,quipper-605
FAKULTAS USHULUDDIN DAN STUDI AGAMA,FILSAFAT,quipper-605
FAKULTAS SYARIAH,ILMU HUKUM,quipper-605
FAKULTAS EKONOMI DAN BISNIS ISLAM,EKONOMI SYARIAH,quipper-605
FAKULTAS EKONOMI DAN BISNIS ISLAM,PERBANKAN SYARIAH,quipper-605
PASCASARJANA,ILMU AGAMA ISLAM,quipper-605
PASCASARJANA,KEGURUAN & PENDIDIKAN,quipper-605
PASCASARJANA,ILMU HUKUM,quipper-605
PASCASARJANA,EKONOMI SYARIAH,quipper-605
PASCASARJANA,SASTRA ARAB,quipper-605
FAKULTAS ADAB DAN HUMANIORA,ILMU PERPUSTAKAAN,quipper-605
FAKULTAS ADAB DAN HUMANIORA,SASTRA ARAB,quipper-605
GIZI,GIZI,quipper-606
KEPERAWATAN,ILMU KEPERAWATAN,quipper-606
KESEHATAN LINGKUNGAN,KESEHATAN MASYARAKAT,quipper-606
TEKNOFISIKA NUKLIR,INSTRUMENTASI,quipper-607
TEKNOKIMIA NUKLIR,SEKOLAH KEDINASAN,quipper-607
TEKNOKIMIA NUKLIR,ILMU TEKNIK,quipper-607
"SCHOOL OF MEDICINE/PEKING UNION MEDICAL COLLEGE,TSINGHUA UNIVERSITY",FARMASI,quipper-608
"SCHOOL OF MEDICINE/PEKING UNION MEDICAL COLLEGE,TSINGHUA UNIVERSITY",TEKNIK BIOMEDIS,quipper-608
"SCHOOL OF MEDICINE/PEKING UNION MEDICAL COLLEGE,TSINGHUA UNIVERSITY",BIOLOGI,quipper-608
SCHOOL OF ARCHITECTURE,ARSITEKTUR,quipper-608
SCHOOL OF ARCHITECTURE,PERENCANAAN WILAYAH DAN KOTA,quipper-608
SCHOOL OF ARCHITECTURE,KONSTRUKSI,quipper-608
SCHOOL OF SOCIAL SCIENCES,SOSIOLOGI,quipper-608
SCHOOL OF SOCIAL SCIENCES,HUBUNGAN INTERNASIONAL,quipper-608
SCHOOL OF SOCIAL SCIENCES,PSIKOLOGI,quipper-608
SCHOOL OF SOCIAL SCIENCES,ILMU POLITIK,quipper-608
ACADEMY OF ARTS AND DESIGN,DESAIN,quipper-608
ACADEMY OF ARTS AND DESIGN,DESAIN KOMUNIKASI VISUAL,quipper-608
ACADEMY OF ARTS AND DESIGN,FOTOGRAFI,quipper-608
ACADEMY OF ARTS AND DESIGN,ANIMASI,quipper-608
ACADEMY OF ARTS AND DESIGN,DESAIN PRODUK,quipper-608
ACADEMY OF ARTS AND DESIGN,RIAS DAN BUSANA,quipper-608
ACADEMY OF ARTS AND DESIGN,PERIKLANAN,quipper-608
SCHOOL OF ENVIRONMENT,TEKNIK LINGKUNGAN,quipper-608
DEPARTMENT OF ELECTRICAL ENGINEERING,TEKNIK ELEKTRO,quipper-608
INSTITUTE FOR INTERDISCIPLINARY INFORMATION SCIENCE,FISIKA,quipper-608
SCHOOL OF AEROSPACE,ILMU TEKNIK,quipper-608
SCHOOL OF AEROSPACE,TEKNIK PENERBANGAN,quipper-608
SCHOOL OF AEROSPACE,TEKNIK MESIN,quipper-608
SCHOOL OF LAW,ILMU HUKUM,quipper-608
DEPARTMENT OF ENGINEERING PHYSICS,FISIKA,quipper-608
SCHOOL OF INFORMATION SCIENCE AND TECHNOLOGY,SISTEM INFORMASI,quipper-608
SCHOOL OF INFORMATION SCIENCE AND TECHNOLOGY,TEKNIK INFORMATIKA,quipper-608
SCHOOL OF INFORMATION SCIENCE AND TECHNOLOGY,ILMU KOMPUTER,quipper-608
SCHOOL OF PUBLIC POLICY AND MANAGEMENT,ILMU ADMINISTRASI,quipper-608
SCHOOL OF PUBLIC POLICY AND MANAGEMENT,ADMINISTRASI NEGARA,quipper-608
SCHOOL OF MATERIALS SCIENCE AND ENGINEERING,TEKNIK PERTAMBANGAN,quipper-608
SCHOOL OF CIVIL ENGINEERING,TEKNIK SIPIL,quipper-608
SCHOOL OF CIVIL ENGINEERING,KONSTRUKSI,quipper-608
SCHOOL OF JOURNALISM AND COMMUNICATION,ILMU KOMUNIKASI,quipper-608
SCHOOL OF JOURNALISM AND COMMUNICATION,JURNALISTIK,quipper-608
XINYA COLLEGE,ILMU POLITIK,quipper-608
XINYA COLLEGE,ILMU EKONOMI,quipper-608
XINYA COLLEGE,FILSAFAT,quipper-608
SCHOOL OF ECONOMICS AND MANAGEMENT,AKUNTANSI,quipper-608
SCHOOL OF ECONOMICS AND MANAGEMENT,MANAJEMEN,quipper-608
SCHOOL OF ECONOMICS AND MANAGEMENT,BISNIS,quipper-608
SCHOOL OF ECONOMICS AND MANAGEMENT,ILMU EKONOMI,quipper-608
SCHOOL OF ECONOMICS AND MANAGEMENT,MANAJEMEN KEUANGAN,quipper-608
SCHOOL OF ECONOMICS AND MANAGEMENT,ADMINISTRASI BISNIS,quipper-608
SCHOOL OF LIFE SCIENCES,BIOLOGI,quipper-608
SCHOOL OF LIFE SCIENCES,BIOTEKNOLOGI,quipper-608
SCHOOL OF SCIENCE,MATEMATIKA,quipper-608
SCHOOL OF SCIENCE,FISIKA,quipper-608
SCHOOL OF SCIENCE,KIMIA,quipper-608
SCHOOL OF SCIENCE,BIOLOGI,quipper-608
SCHOOL OF SCIENCE,STATISTIKA,quipper-608
SCHOOL OF MECHANICAL ENGINEERING,TEKNIK MESIN,quipper-608
SCHOOL OF MECHANICAL ENGINEERING,TEKNIK INDUSTRI,quipper-608
SCHOOL OF MECHANICAL ENGINEERING,INSTRUMENTASI,quipper-608
SCHOOL OF MECHANICAL ENGINEERING,TEKNIK PENERBANGAN,quipper-608
SCHOOL OF MECHANICAL ENGINEERING,TEKNIK LOGISTIK,quipper-608
SCHOOL OF MECHANICAL ENGINEERING,ILMU TEKNIK,quipper-608
DEPARTMENT OF CHEMICAL ENGINEERING,KIMIA,quipper-608
DEPARTMENT OF CHEMICAL ENGINEERING,TEKNIK KIMIA,quipper-608
DEPARTMENT OF CHEMICAL ENGINEERING,BIOTEKNOLOGI,quipper-608
SCHOOL OF HUMANITIES,SASTRA INGGRIS,quipper-608
SCHOOL OF HUMANITIES,SEJARAH,quipper-608
SCHOOL OF HUMANITIES,SASTRA & BAHASA ASING,quipper-608
SCHOOL OF HUMANITIES,FILSAFAT,quipper-608
SCHOOL OF HUMANITIES,SASTRA JEPANG,quipper-608
TEKNOLOGI INFRASTRUKTUR DAN KEWILAYAHAN,TEKNIK SIPIL,quipper-609
TEKNOLOGI INFRASTRUKTUR DAN KEWILAYAHAN,ARSITEKTUR,quipper-609
TEKNOLOGI INFRASTRUKTUR DAN KEWILAYAHAN,KONSTRUKSI,quipper-609
TEKNOLOGI INFRASTRUKTUR DAN KEWILAYAHAN,PERENCANAAN WILAYAH DAN KOTA,quipper-609
TEKNOLOGI INFRASTRUKTUR DAN KEWILAYAHAN,TEKNIK LINGKUNGAN,quipper-609
TEKNOLOGI INFRASTRUKTUR DAN KEWILAYAHAN,KELAUTAN,quipper-609
TEKNOLOGI INFRASTRUKTUR DAN KEWILAYAHAN,DESAIN KOMUNIKASI VISUAL,quipper-609
TEKNOLOGI INFRASTRUKTUR DAN KEWILAYAHAN,TEKNIK GEOMATIKA,quipper-609
SAINS,FISIKA,quipper-609
SAINS,KIMIA,quipper-609
SAINS,MATEMATIKA,quipper-609
SAINS,BIOLOGI,quipper-609
SAINS,FARMASI,quipper-609
SAINS,AKTUARIA,quipper-609
SAINS,ASTRONOMI,quipper-609
TEKNOLOGI PRODUKSI DAN INDUSTRI,TEKNIK GEOLOGI,quipper-609
TEKNOLOGI PRODUKSI DAN INDUSTRI,TEKNIK PERTANIAN,quipper-609
TEKNOLOGI PRODUKSI DAN INDUSTRI,ILMU TEKNIK,quipper-609
TEKNOLOGI PRODUKSI DAN INDUSTRI,TEKNIK ELEKTRO,quipper-609
TEKNOLOGI PRODUKSI DAN INDUSTRI,TEKNIK INDUSTRI,quipper-609
TEKNOLOGI PRODUKSI DAN INDUSTRI,TEKNIK KIMIA,quipper-609
TEKNOLOGI PRODUKSI DAN INDUSTRI,TEKNIK MESIN,quipper-609
TEKNOLOGI PRODUKSI DAN INDUSTRI,TEKNIK INFORMATIKA,quipper-609
TEKNOLOGI PRODUKSI DAN INDUSTRI,TEKNIK PERTAMBANGAN,quipper-609
TEKNOLOGI PRODUKSI DAN INDUSTRI,TEKNOLOGI INDUSTRI PERTANIAN,quipper-609
TEKNOLOGI PRODUKSI DAN INDUSTRI,ILMU DAN TEKNOLOGI PANGAN,quipper-609
TEKNOLOGI PRODUKSI DAN INDUSTRI,TEKNIK MATERIAL,quipper-609
FAKULTAS SYARIAH DAN EKONOMI ISLAM,ILMU HUKUM,quipper-610
FAKULTAS SYARIAH DAN EKONOMI ISLAM,EKONOMI SYARIAH,quipper-610
FAKULTAS SYARIAH DAN EKONOMI ISLAM,PERBANKAN SYARIAH,quipper-610
FAKULTAS USHULUDDIN ADAB DAKWAH,SEJARAH,quipper-610
FAKULTAS USHULUDDIN ADAB DAKWAH,SASTRA ARAB,quipper-610
FAKULTAS USHULUDDIN ADAB DAKWAH,FILSAFAT,quipper-610
FAKULTAS USHULUDDIN ADAB DAKWAH,ILMU AGAMA ISLAM,quipper-610
FAKULTAS USHULUDDIN ADAB DAKWAH,ILMU KOMUNIKASI,quipper-610
FAKULTAS USHULUDDIN ADAB DAKWAH,BIMBINGAN DAN KONSELING,quipper-610
FAKULTAS ILMU TARBIYAH DAN KEGURUAN,ILMU AGAMA ISLAM,quipper-610
FAKULTAS ILMU TARBIYAH DAN KEGURUAN,KEGURUAN & PENDIDIKAN,quipper-610
FAKULTAS ILMU TARBIYAH DAN KEGURUAN,PENDIDIKAN BAHASA INGGRIS,quipper-610
FAKULTAS ILMU TARBIYAH DAN KEGURUAN,PENDIDIKAN GURU SEKOLAH DASAR,quipper-610
FAKULTAS ILMU TARBIYAH DAN KEGURUAN,PENDIDIKAN MATEMATIKA,quipper-610
FAKULTAS ILMU TARBIYAH DAN KEGURUAN,SASTRA ARAB,quipper-610
FAKULTAS ILMU TARBIYAH DAN KEGURUAN,PENDIDIKAN ANAK USIA DINI,quipper-610
FAKULTAS ILMU TARBIYAH DAN KEGURUAN,PENDIDIKAN BAHASA INDONESIA,quipper-610
FAKULTAS ILMU TARBIYAH DAN KEGURUAN,MANAJEMEN PENDIDIKAN,quipper-610
SEKRETARI,ILMU ADMINISTRASI,quipper-611
SEKRETARI,LAINNYA,quipper-611
EKONOMI,MANAJEMEN,quipper-612
FAKULTAS ILMU TARBIYAH DAN KEGURUAN,ILMU AGAMA ISLAM,quipper-613
FAKULTAS ILMU TARBIYAH DAN KEGURUAN,PENDIDIKAN GURU SEKOLAH DASAR,quipper-613
FAKULTAS ILMU TARBIYAH DAN KEGURUAN,PENDIDIKAN ANAK USIA DINI,quipper-613
FAKULTAS ILMU TARBIYAH DAN KEGURUAN,SASTRA ARAB,quipper-613
FAKULTAS ILMU TARBIYAH DAN KEGURUAN,MANAJEMEN PENDIDIKAN,quipper-613
FAKULTAS EKONOMI DAN BISNIS ISLAM,AKUNTANSI,quipper-613
FAKULTAS EKONOMI DAN BISNIS ISLAM,EKONOMI SYARIAH,quipper-613
FAKULTAS EKONOMI DAN BISNIS ISLAM,PERBANKAN SYARIAH,quipper-613
FAKULTAS EKONOMI DAN BISNIS ISLAM,MANAJEMEN KEUANGAN,quipper-613
FAKULTAS ILMU SOSIAL DAN HUMANIORA,SOSIOLOGI,quipper-613
FAKULTAS ILMU SOSIAL DAN HUMANIORA,ILMU KOMUNIKASI,quipper-613
FAKULTAS ILMU SOSIAL DAN HUMANIORA,PSIKOLOGI,quipper-613
FAKULTAS ADAB DAN ILMU BUDAYA,SEJARAH,quipper-613
FAKULTAS ADAB DAN ILMU BUDAYA,SASTRA ARAB,quipper-613
FAKULTAS ADAB DAN ILMU BUDAYA,SASTRA INGGRIS,quipper-613
FAKULTAS ADAB DAN ILMU BUDAYA,ILMU PERPUSTAKAAN,quipper-613
FAKULTAS DAKWAH DAN KOMUNIKASI,KESEJAHTERAAN SOSIAL,quipper-613
FAKULTAS DAKWAH DAN KOMUNIKASI,ILMU KOMUNIKASI,quipper-613
FAKULTAS DAKWAH DAN KOMUNIKASI,BIMBINGAN DAN KONSELING,quipper-613
FAKULTAS USHULUDDIN DAN PEMIKIRAN ISLAM,FILSAFAT,quipper-613
FAKULTAS USHULUDDIN DAN PEMIKIRAN ISLAM,ILMU AGAMA ISLAM,quipper-613
FAKULTAS SAINS DAN TEKNOLOGI,BIOLOGI,quipper-613
FAKULTAS SAINS DAN TEKNOLOGI,TEKNIK INDUSTRI,quipper-613
FAKULTAS SAINS DAN TEKNOLOGI,TEKNIK INFORMATIKA,quipper-613
FAKULTAS SAINS DAN TEKNOLOGI,KIMIA,quipper-613
FAKULTAS SAINS DAN TEKNOLOGI,FISIKA,quipper-613
FAKULTAS SAINS DAN TEKNOLOGI,MATEMATIKA,quipper-613
FAKULTAS SAINS DAN TEKNOLOGI,PENDIDIKAN MATEMATIKA,quipper-613
FAKULTAS SAINS DAN TEKNOLOGI,KEGURUAN & PENDIDIKAN,quipper-613
FAKULTAS SYARIAH DAN HUKUM,ILMU HUKUM,quipper-613
FAKULTAS TARBIYAH,ILMU AGAMA ISLAM,quipper-614
FAKULTAS TEKNIK,TEKNIK INFORMATIKA,quipper-614
FAKULTAS TEKNIK,TEKNIK INDUSTRI,quipper-614
FAKULTAS TEKNIK,TEKNIK KIMIA,quipper-614
FAKULTAS TEKNIK,TEKNIK LINGKUNGAN,quipper-614
FAKULTAS EKONOMI,MANAJEMEN,quipper-614
FAKULTAS EKONOMI,AKUNTANSI,quipper-614
FAKULTAS SYARIAH,PERBANKAN,quipper-614
FAKULTAS DAKWAH DAN KOMUNIKASI,ILMU KOMUNIKASI,quipper-614
FAKULTAS KESEHATAN MASYARAKAT,KESEHATAN MASYARAKAT,quipper-614
FAKULTAS TEKNOLOGI PERTANIAN,TEKNIK PERTANIAN,quipper-614
FAKULTAS TEKNOLOGI PERTANIAN,ILMU DAN TEKNOLOGI PANGAN,quipper-614
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,PENDIDIKAN OLAHRAGA,quipper-614
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,PENDIDIKAN GURU SEKOLAH DASAR,quipper-614
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,PENDIDIKAN MATEMATIKA,quipper-614
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,PENDIDIKAN BAHASA INDONESIA,quipper-614
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,BIOLOGI,quipper-614
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,FISIKA,quipper-614
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,ILMU EKONOMI,quipper-614
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,SEJARAH,quipper-614
MANAJEMEN,MANAJEMEN,quipper-615
ILMU KOMPUTER,ILMU KOMPUTER,quipper-615
ILMU KOMPUTER,SISTEM INFORMASI,quipper-615
FAKULTAS STUDI ISLAM,ILMU AGAMA ISLAM,quipper-616
FAKULTAS STUDI ISLAM,PSIKOLOGI,quipper-616
FAKULTAS STUDI ISLAM,PERBANKAN,quipper-616
FAKULTAS MIPA DAN KESEHATAN,ILMU KEPERAWATAN,quipper-616
FAKULTAS MIPA DAN KESEHATAN,FISIKA,quipper-616
FAKULTAS MIPA DAN KESEHATAN,KIMIA,quipper-616
FAKULTAS MIPA DAN KESEHATAN,BIOLOGI,quipper-616
FAKULTAS EKONOMI DAN BISNIS,PERBANKAN,quipper-616
FAKULTAS EKONOMI DAN BISNIS,ILMU EKONOMI,quipper-616
FAKULTAS EKONOMI DAN BISNIS,MANAJEMEN,quipper-616
FAKULTAS EKONOMI DAN BISNIS,AKUNTANSI,quipper-616
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,TEKNIK INFORMATIKA,quipper-616
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,PENDIDIKAN BAHASA INGGRIS,quipper-616
FAKULTAS ILMU HUKUM,ILMU HUKUM,quipper-616
FAKULTAS TEKNIK,TEKNIK INDUSTRI,quipper-616
FAKULTAS TEKNIK,TEKNIK MESIN,quipper-616
FAKULTAS TEKNIK,ILMU TEKNIK,quipper-616
FAKULTAS ILMU KOMPUTER,SISTEM INFORMASI,quipper-616
FAKULTAS ILMU KOMPUTER,TEKNIK INFORMATIKA,quipper-616
FAKULTAS ILMU KOMUNIKASI,ILMU KOMUNIKASI,quipper-616
ILMU MANAJEMEN INFORMATIKA DAN KOMPUTER,SISTEM INFORMASI,quipper-617
ILMU MANAJEMEN INFORMATIKA DAN KOMPUTER,TEKNIK INFORMATIKA,quipper-617
EKONOMI DAN BISNIS,MANAJEMEN,quipper-618
EKONOMI DAN BISNIS,AKUNTANSI,quipper-618
EKONOMI DAN BISNIS,BISNIS,quipper-618
EKONOMI DAN BISNIS,ILMU EKONOMI,quipper-618
FAKULTAS ILMU SOSIAL DAN POLITIK,HUBUNGAN INTERNASIONAL,quipper-620
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,GEOGRAFI,quipper-620
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,KEGURUAN & PENDIDIKAN,quipper-620
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,PENDIDIKAN BAHASA INDONESIA,quipper-620
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,PENDIDIKAN BAHASA INGGRIS,quipper-620
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,PENDIDIKAN GURU SEKOLAH DASAR,quipper-620
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,PENDIDIKAN MATEMATIKA,quipper-620
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,BIOLOGI,quipper-620
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,FISIKA,quipper-620
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,PENDIDIKAN GEOGRAFI,quipper-620
FAKULTAS TEKNIK,ARSITEKTUR,quipper-620
FAKULTAS PERTANIAN,TEKNIK PERTANIAN,quipper-620
FAKULTAS PERTANIAN,AGRIBISNIS,quipper-620
FAKULTAS PERTANIAN,KEHUTANAN,quipper-620
FAKULTAS PERTANIAN,PETERNAKAN,quipper-620
FAKULTAS PERTANIAN,BUDIDAYA PERAIRAN,quipper-620
FAKULTAS PERTANIAN,AGROTEKNOLOGI,quipper-620
TEKNIK SIPIL,TEKNIK SIPIL,quipper-621
TEKNIK ELEKTRO,TEKNIK ELEKTRO,quipper-621
TEKNIK MESIN,TEKNIK MESIN,quipper-621
PERHOTELAN,PERHOTELAN,quipper-621
PERHOTELAN,TATA BOGA,quipper-621
AKUNTANSI,PERBANKAN,quipper-621
MANAJEMEN INFORMATIKA DAN KOMPUTER,ILMU KOMPUTER,quipper-622
MANAJEMEN INFORMATIKA DAN KOMPUTER,SISTEM INFORMASI,quipper-622
MANAJEMEN INFORMATIKA DAN KOMPUTER,TEKNIK INFORMATIKA,quipper-622
KEPARIWISATAAN,PARIWISATA,quipper-623
PERJALANAN,TRAVEL,quipper-623
PERJALANAN,PARIWISATA,quipper-623
PERJALANAN,MANAJEMEN,quipper-623
HOSPITALITY,PERHOTELAN,quipper-623
HOSPITALITY,MANAJEMEN,quipper-623
HOSPITALITY,TATA BOGA,quipper-623
KEBIDANAN,KEBIDANAN,quipper-624
KEPERAWATAN,ILMU KEPERAWATAN,quipper-624
PERJALANAN,TRAVEL,quipper-625
PERHOTELAN/HOSPITALITI,PERHOTELAN,quipper-625
PERHOTELAN/HOSPITALITI,MANAJEMEN,quipper-625
PERHOTELAN/HOSPITALITI,LAINNYA,quipper-625
PERHOTELAN/HOSPITALITI,SEKOLAH KEDINASAN,quipper-625
PERHOTELAN/HOSPITALITI,MANAJEMEN PERHOTELAN,quipper-625
KEPARIWISATAAN,PARIWISATA,quipper-625
FAKULTAS DESAIN KOMUNIKASI VISUAL,DESAIN,quipper-626
FAKULTAS PSIKOLOGI,PSIKOLOGI,quipper-626
FAKULTAS ILMU KOMPUTER,TEKNIK INFORMATIKA,quipper-626
FAKULTAS ILMU KOMPUTER,SISTEM INFORMASI,quipper-626
FAKULTAS KEGURUAN ILMU PENDIDIKAN,TEKNIK INFORMATIKA,quipper-626
FAKULTAS KEGURUAN ILMU PENDIDIKAN,PENDIDIKAN BAHASA INGGRIS,quipper-626
FAKULTAS KEGURUAN ILMU PENDIDIKAN,KEGURUAN & PENDIDIKAN,quipper-626
FAKULTAS TEKNIK,TEKNIK INDUSTRI,quipper-626
FAKULTAS TEKNIK,TEKNIK SIPIL,quipper-626
FAKULTAS EKONOMI,AKUNTANSI,quipper-626
FAKULTAS EKONOMI,MANAJEMEN,quipper-626
TEKNOLOGI HASIL DAN BISNIS PERIKANAN,PERIKANAN,quipper-627
TEKNOLOGI HASIL DAN BISNIS PERIKANAN,AGRIBISNIS,quipper-627
TEKNOLOGI HASIL DAN BISNIS PERIKANAN,BIOTEKNOLOGI,quipper-627
TEKNOLOGI HASIL DAN BISNIS PERIKANAN,TEKNOLOGI HASIL PERIKANAN,quipper-627
TEKNOLOGI PENDAYAGUNAAN SUMBERDAYA LAUT,PERIKANAN,quipper-627
TEKNOLOGI PENDAYAGUNAAN SUMBERDAYA LAUT,KELAUTAN,quipper-627
PROGRAM SARJANA SAINS TERAPAN,MANAJEMEN,quipper-627
PROGRAM SARJANA SAINS TERAPAN,PERIKANAN,quipper-627
PROGRAM SARJANA SAINS TERAPAN,PARIWISATA,quipper-627
FAKULTAS ILMU PENDIDIKAN,KEGURUAN & PENDIDIKAN,quipper-628
FAKULTAS ILMU PENDIDIKAN,PENDIDIKAN MATEMATIKA,quipper-628
FAKULTAS ILMU PENDIDIKAN,PENDIDIKAN BAHASA INGGRIS,quipper-628
FAKULTAS KEPERAWATAN,ILMU KEPERAWATAN,quipper-629
FAKULTAS PERTANIAN,AGROTEKNOLOGI,quipper-629
FAKULTAS PERTANIAN,AGRIBISNIS,quipper-629
FAKULTAS HUKUM,ILMU HUKUM,quipper-629
FAKULTAS PARIWISATA,PARIWISATA,quipper-629
FAKULTAS TEKNIK,TEKNIK SIPIL,quipper-629
FAKULTAS TEKNIK,TEKNIK INFORMATIKA,quipper-629
FAKULTAS TEKNIK,TEKNIK INDUSTRI,quipper-629
FAKULTAS TEKNIK,TEKNIK ELEKTRO,quipper-629
FAKULTAS EKONOMI,MANAJEMEN,quipper-629
FAKULTAS EKONOMI,AKUNTANSI,quipper-629
ILMU ADMINISTRASI NEGARA,ILMU ADMINISTRASI,quipper-630
ILMU ADMINISTRASI NEGARA,ADMINISTRASI NEGARA,quipper-630
