institution_code,institution_name,body_type,link,student_amount,lecturer_amount,contact,description,unknown_field,average_semester_fee,starting_semester_fee,ending_semester_fee,average_yearly_fee,starting_yearly_fee,ending_yearly_fee
quipper-597,UNIVERSITAS PEKALONGAN,SWASTA,https://campus.quipper.com/directory/universitas-pekalongan,6100.0,158.0,"{""website"": ""www.unikal.ac.id"", ""email"": ""unikal.ac.id@gmail.com"", ""phone"": ""0285-421096, 421464, 426800""}","Universitas Pekalongan merupakan satu-satunya universitas yang ada di Pekalongan. Universitas yang telah berusia 35 tahun ini diselenggarakan oleh Yayasan Samarthya Mahotsaha Paramadharma. Kini universitas yang ber-tagline ���Langkah Pasti Meraih Prestasi�۝ ini telah memiliki 7 Fakultas dengan 14 Program Studi lho, Quipperian. Informasi selengkapnya, simak ya!",{},10000000.0,10000000.0,10000000.0,20000000.0,20000000.0,20000000.0
quipper-598,UNIVERSITAS 17 AGUSTUS 1945 JAKARTA,SWASTA,https://campus.quipper.com/directory/universitas-17-agustus-1945-jakarta,5553.0,30.0,"{""website"": ""https://www.uta45jakarta.ac.id/"", ""email"": ""info@uta45jakarta.ac.id"", ""phone"": ""085893511680""}","Univeritas 17 Agustus Jakarta atau yang dikenal dengan UTA'45 Jakarta Identik sebagai kampus ""Merah Putih"". Kampus ini berdiri pada 14 Juli 1952 oleh beberapa tokoh nasional yang beraliran kebangsaan dan bernaung di bawah Yayasan Perguruan Tinggi 17 Agustus 1945 Jakarta. Nama 17 Agustus 1945 digunakan untuk mengabadikan peristiwa bersejarah Indonesia yakni Proklamasi Kemerdekaan.",{},1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,2000000.0
quipper-600,STIE IPWI JAKARTA,SWASTA,https://campus.quipper.com/directory/stie-ipwi-jakarta,1588.0,52.0,"{""website"": ""www.stieipwija.ac.id"", ""email"": ""contact@stieipwija.ac.id"", ""phone"": ""021-8233737, 087788789741""}","Hai Quipperian! Kamu mau menjadi seorang manajer di sebuah perusahaan? Atau ingin menjadi businessman yang sukses? Semua keinginan kamu itu bisa tercapai kok, asalkan kamu memiliki skills yang memadai, terutama pada bidang manajemen. Memang kenapa harus manajemen, ya? Karena kamu akan mengelola sebuah struktur, mulai dari konsep perencanaan, budgeting, pengelolaan SDM, hingga tahap evaluasi, guys! Nah, STIE IPWI Jakarta bisa kamu jadikan tempat mengembangkan kemampuan manajemen kamu lho, Quipperian! Dengan menyediakan satu program studi, yaitu manajemen, kamu tentu akan disuguhkan ilmu-ilmu yang lebih detail dan mendalam mengenai bidang ini. Jadi, buat kamu yang pengen banget terjun pada bidang manajemen, kampus ini cocok banget dijadikan referensi studi kamu, nih!",{},4500000.0,4500000.0,4500000.0,9000000.0,9000000.0,9000000.0
quipper-604,GS FAME INSTITUTE OF BUSINESS,SWASTA,https://campus.quipper.com/directory/gs-fame-institute-of-business,50.0,15.0,"{""website"": ""www.gsfame.ac.id"", ""email"": ""pr@admission.ac.id"", ""phone"": ""021 47868800, 0878 8306 5921""}",GS FAME Institute of Business merupakan institusi pendidikan tinggi yang memiliki fokus di bidang Manajemen dan Ekonomi. GS FAME menerapkan kurikulum internasional dan masa studi yang singkat. Proses pembelajaran juga menggunakan bahasa Inggris secara full lho Quipperian!,{},154000000.0,154000000.0,154000000.0,3.0,3.0,3.0
quipper-606,AKADEMI KESEHATAN ANDALUSIA,SWASTA,https://campus.quipper.com/directory/akademi-kesehatan-andalusia,30.0,11.0,"{""website"": ""www.andalusia.ac.id"", ""email"": ""info@andalusia.ac.id"", ""phone"": ""021-29673611 / 021-29673612""}","Yayasan Andalusia Nusantara adalah Lembaga Pendidikan Tinggi yang berfokus pada bidang ilmu kesehatan, dengan spesialisasi pada Keperawatan, Gizi, dan Kesehatan Lingkungan. Di sini, kalian akan diajarkan oleh tenaga pengajar yang handal lho, Quipperian. Tim pengajarnya merupakan tenaga professional lulusan dalam dan luar negeri. Menariknya lagi, kalian tidak hanya belajar tentang ilmu kesehatan saja, Quipperian. Kalian juga akan belajar berkomunikasi secara efektif dengan dua bahasa yang paling banyak dipakai di dunia; Bahasa Inggris dan Bahasa Mandarin. Tentu hal ini sejalan dengan visi dari kampus ini, yang akan mentransformasi kalian menjadi tenaga kesehatan profesional yang bisa go internasional. Wah keren ya, Quipperian!",{},9000000.0,9000000.0,9000000.0,18000000.0,18000000.0,18000000.0
quipper-611,AKADEMI SEKRETARI WIDYA MANDALA SURABAYA,SWASTA,https://campus.quipper.com/directory/akademi-sekretari-widya-mandala-surabaya,135.0,12.0,"{""website"": ""www.aksewms.ac.id"", ""email"": ""sekretari@aksewms.ac.id"", ""phone"": ""031-5682665""}","Tahukah Quipperian bahwa Akademi Sekretari Widya Mandala Surabaya  masih satu bagian dari Universitas Katolik Widya Mandala Surabaya? Awalnya AKSE WMS bernama Lembaga Pendidikan Sekretari  yang didirikan pada 8 April 1969. Kemudian pada tahun ajaran 1986/1987, LPS menjadi salah satu fakultas di bawah naungan Universitas Katolik Widya Mandala Surabaya dengan Program Studi Kesekretarisan. Sejak 23 April 1999, bentuk kelembagaan fakultas ini diubah menjadi Akademi Sekretari Widya Mandala Surabaya.",{},10000000.0,10000000.0,10000000.0,20000000.0,20000000.0,20000000.0
quipper-612,SEKOLAH TINGGI ILMU EKONOMI TUNAS NUSANTARA,SWASTA,https://campus.quipper.com/directory/sekolah-tinggi-ilmu-ekonomi-tunas-nusantara,140.0,12.0,"{""website"": ""www.stietn.ac.id"", ""email"": ""humas@stietn.ac.id"", ""phone"": ""021-80883639""}","Hallo Quipperian! Kali ini kita akan membahas salah satu sekolah tinggi yang ada di kota Jakarta yaitu Sekolah Tinggi Ilmu Ekonomi Tunas Nusantara . Sedikit cerita, STIE-TN memiliki sejarah pendirian yang terbilang luar biasa, lho Quipperian. STIE-TN berdiri tepat pada masa krisis ekonomi, yaitu pada tanggal 1 September 1998 di Jakarta. STIE-TN mengalami berbagai tahap mulai dari tahap perjuangan , tahap konsolidasi , tahap inovasi , dan tahap transformasi . Perjuangan panjang tersebut semata-mata untuk mewujudkan moto dari STIE-TN yaitu “Kuliah Dengan Beasiswa Segera Menjadi Wirausaha”.",{},3300000.0,3300000.0,3300000.0,6600000.0,6600000.0,6600000.0
quipper-614,UNIVERSITAS SERAMBI MEKKAH,SWASTA,https://campus.quipper.com/directory/universitas-serambi-mekkah,5232.0,303.0,"{""website"": ""www.serambimekkah.ac.id"", ""email"": ""akademik@serambimekkah.ac.id"", ""phone"": ""0651-26160""}","Sudah tahu kalau Aceh dikenal sebagai kota Serambi Mekkah? Ternyata Quipperian, julukan tersebut digunakan pula sebagai sebuah nama perguruan tinggi swasta yang terkenal di sana, yakni  Universitas Serambi Mekkah . Kampus USM berdiri pada 21 Maret 1984 dengan nama Perguruan Tinggi Serambi Mekkah . Pendiriannya digagas oleh pahlawan nasional Indonesia DR. Mr. Haji Teuku Moehammad Hasan. Sekarang USM terus berbenah untuk menjadi pusat penyedia informasi dan pengkajian ilmu pengetahuan yang unggul dan inovatif di Indonesia.",{},2000000.0,2000000.0,2000000.0,4000000.0,4000000.0,4000000.0
quipper-615,ESQ BUSINESS SCHOOL,SWASTA,https://campus.quipper.com/directory/esq-business-school,261.0,16.0,"{""website"": ""www.esqbs.ac.id"", ""email"": ""info@esqbs.ac.id"", ""phone"": ""021-29406999""}","Bagi Quipperian yang mulai mencari kampus, ESQ Business School bisa jadi salah satu pilihan kalian. Meski baru berdiri lima tahun lalu, kampus ini memiliki reputasi yang cukup baik. Apalagi kampus ini digawangi salah satu tokoh motivator yang namanya sudah malang melintang, Ary Ginanjar Agustian. Menerapkan model pendidikan berkarakter, ESQ Business School berharap menghasilkan wirausaha-wirausaha muda yang handal dan sukses. Selain memberikan pendidikan akademik, kampus ini juga mendidik mahasiswanya untuk cerdas secara intelektual, emosional dan spritual.",{},9000000.0,9000000.0,9000000.0,18000000.0,18000000.0,18000000.0
quipper-616,UNIVERSITAS MUHAMMADIYAH RIAU,SWASTA,https://campus.quipper.com/directory/universitas-muhammadiyah-riau,5479.0,118.0,"{""website"": ""www.umri.ac.id"", ""email"": ""umri@umri.ac.id"", ""phone"": ""0761-35008""}","Hai, Quipperian! Belum genap berusia 10 tahun, Universitas Muhammadiyah Riau  sudah berkembang sangat pesat baik dari segi kualitas pendidikan maupun infrastruktur. UMRI jelas terbukti telah dipercaya masyarakat. Berada di dua lokasi berbeda dengan jumlah delapan fakultas, UMRI siap mendidik dan menciptakan lulusan yang berkualitas.",{},3000000.0,3000000.0,3000000.0,6000000.0,6000000.0,6000000.0
quipper-617,SEKOLAH TINGGI ILMU MANAJEMEN INFORMATIKA DAN KOMPUTER TARAKANITA RAHMAWATI,SWASTA,https://campus.quipper.com/directory/sekolah-tinggi-ilmu-manajemen-informatika-dan-komputer-tarakanita-rahmawati,1009.0,24.0,"{""website"": ""www.ppkia.ac.id"", ""email"": ""tarakan@ppkia.ac.id, stmiktarakan@gmail.com"", ""phone"": ""0551-33758""}","Hai Quipperian! Kemajuan Teknologi dan Informasi saat ini semakin pesat. Hampir semua sistem informasi di dunia industri maupun di perkantoran terintegrasi dengan teknologi yang lebih memudahkan. Hal ini membuat banyak industri yang membutuhkan tenaga ahli di bidang manajemen informatika dan komputer. Jika Quipperian tertarik untuk berkecimpung di bidang IT, kalian dapat mengambil kuliah di bidang Manajemen Informatika dan Komputer. Sekolah Tinggi Ilmu Manajemen Informatika dan Komputer Tarakanita Rahmawati Tarakan Kalimantan Utara menjadi salah satu pilihannya. Ingin tahu selengkapnya tentang STMIK PPKIA? Yuk Simak ulasannya!",{},4000000.0,4000000.0,4000000.0,8000000.0,8000000.0,8000000.0
quipper-618,SEKOLAH TINGGI ILMU EKONOMI DAN BISNIS PERDANA MANDIRI,SWASTA,https://campus.quipper.com/directory/sekolah-tinggi-ilmu-ekonomi-dan-bisnis-perdana-mandiri,1430.0,33.0,"{""website"": ""www.stieb-perdanamandiri.ac.id"", ""email"": ""info@stieb-perdanamandiri.ac.id"", ""phone"": ""0264-207530""}","Kebutuhan tenaga profesional di dunia industri, khususnya bidang akuntansi dan manajemen, di Purwasuka  semakin besar. Hal ini beriringan dengan peningkatan minat masyarakat akan pendidikan tinggi yang berkualitas yang mampu mencetak insan akademis yang siap kerja. Menjawab kedua hal ini, STIEB Perdana Mandiri yang resmi didirikan pada 9 Maret 2009, patut dijadikan pertimbangan apabila Quipperian ingin menempuh pendidikan profesional dan berdomisili di area Purwasuka dan sekitarnya.",{},5500000.0,5000000.0,6000000.0,11000000.0,10000000.0,12000000.0
quipper-619,SEKOLAH TINGGI ILMU SOSIAL DAN ILMU POLITIK WIDURI,SWASTA,https://campus.quipper.com/directory/sekolah-tinggi-ilmu-sosial-dan-ilmu-politik-widuri,545.0,27.0,"{""website"": ""www.stisipwiduri.ac.id"", ""email"": ""pmb@stisipwiduri.ac.id"", ""phone"": ""021-5306445""}","Apakah Quipperian bercita-cita untuk berkarier di bidang komunikasi atau bidang sosial? Kalau iya, Sekolah Tinggi Ilmu Sosial dan Ilmu Politik  Widuri bisa menjadi pilihan yang tepat untuk Quipperian melanjutkan studi. Di sini kamu bisa memilih untuk mempelajari Ilmu Komunikasi atau Ilmu Kesejahteraan Sosial. Kamu juga akan dilatih menjadi pribadi yang pandai dalam berkomunikasi.",{},3200000.0,3200000.0,3200000.0,6400000.0,6400000.0,6400000.0
quipper-620,UNIVERSITAS ALMUSLIM,SWASTA,https://campus.quipper.com/directory/universitas-almuslim,7343.0,199.0,"{""website"": ""www.umuslim.ac.id"", ""email"": ""almuslim.universitas@yahoo.co.id"", ""phone"": ""0644-41126""}","Tahukah Quipperian bahwa Universitas Almuslim merupakan satu-satunya Universitas di Kabupaten Bireuen, Aceh? Tak hanya itu, berdasarkan SK Menteri Pendidikan Nasional Republik Indonesia Nomor 02/D/O/2003, beberapa sekolah tinggi lain juga bergabung menjadi bagian dari Universitas Almuslim. Sekolah tersebut antara lain Sekolah Tinggi Ilmu Pertanian , Sekolah Tinggi Keguruan dan Ilmu Pendidikan , dan Akademi Manajemen Informatika dan Komputer . Wah, makin lengkap dong jurusannya!",{},1650000.0,1650000.0,1650000.0,3300000.0,3300000.0,3300000.0
quipper-622,SEKOLAH TINGGI MANAJEMEN INFORMATIKA DAN KOMPUTER  PRANATA INDONESIA,SWASTA,https://campus.quipper.com/directory/sekolah-tinggi-manajemen-informatika-dan-komputer-stmik-pranata-indonesia,2569.0,34.0,"{""website"": ""www.pranataindonesia.ac.id"", ""email"": ""humas@pranataindonesia.ac.id"", ""phone"": ""021-8806757""}","Tahukah Quipperian, Sekolah Tinggi Manajemen Informatika dan Komputer Pranata Indonesia berdiri pada tanggal 27 Juli 1996 dengan penyelenggara Yayasan Manajemen Informatika Indonesia . Pada awalnya, sekolah ini bernama Lembaga Pendidikan Manajemen Informatika dan Komputer  YMII Cipto Hadi Pranoto. Dengan perkembangan mahasiswa yang sangat pesat status Lembaga Pendidikan Manajemen Informatika dan Komputer  berubah menjadi Sekolah Tinggi Manajemen Informatika dan Komputer .",{},3250000.0,3250000.0,3250000.0,6500000.0,6500000.0,6500000.0
quipper-624,AKADEMI KERIS HUSADA,SWASTA,https://campus.quipper.com/directory/akademi-keris-husada,348.0,16.0,"{""website"": ""www.akbidkerishusada.ac.id dan www.akperkerishusada.ac.id"", ""email"": ""info@akbidkerishusada.ac.id dan info@akperkerishusada.ac.id"", ""phone"": ""021-78845502""}","Akademi Kebidanan Keris Husada dan Akademi Keperawatan Keris Husada merupakan pelaksana kegiatan dari Yayasan Keris Samudera Korps Marinir yang mendidik dan mempersiapkan calon bidan dan perawat profesional dan kompetitif. Berdiri sejak tahun 2001, sudah banyak alumni yang bekerja dan tersebar di rumah sakit serta pelayanan kesehatan. Setelah lulus kuliah, kalian akan diberikan kesempatan untuk bekerja sebagai honorer di Rumah Sakit Marinir, Cilandak. Bagi Quipperian yang tertarik pada kedua bidang ini, tentu Akademi Keris Husada adalah pilihan yang tepat untuk kalian!",{},5500000.0,5500000.0,5500000.0,11000000.0,11000000.0,11000000.0
quipper-625,SEKOLAH TINGGI PARIWISATA BANDUNG,SWASTA,https://campus.quipper.com/directory/sekolah-tinggi-pariwisata-bandung,2168.0,120.0,"{""website"": ""www.stp-bandung.ac.id"", ""email"": ""contact@stp-bandung.ac.id"", ""phone"": ""022-2011456""}","Dulu, Sekolah Tinggi Pariwisata  Bandung bernama National Hotel Institute . Perguruan tinggi ini bernaung di bawah Kementerian Pariwisata, sementara secara teknis akademis dibina oleh Kementerian Pendidikan dan Kebudayaan. STP Bandung bekerja sama dengan perguruan tinggi dalam negeri dan luar negeri untuk meningkatkan kualitas pendidikannya. Bagi Quipperian yang berminat bekerja sebagai tenaga profesional di bidang pariwisata, STP Bandung bisa menjadi pilihan tepat!",{},10500000.0,8000000.0,13000000.0,21000000.0,16000000.0,26000000.0
quipper-626,UNIVERSITAS PUTRA INDONESIA YPTK PADANG,SWASTA,https://campus.quipper.com/directory/universitas-putra-indonesia-yptk-padang,11858.0,408.0,"{""website"": ""www.upiyptk.ac.id"", ""email"": ""admin@upiyptk.ac.id"", ""phone"": ""0751-776666; 0751-775246; 0751-73000""}","Universitas Putra Indonesia Yayasan Perguruan Tinggi Komputer  Padang merupakan pelopor perguruan tinggi yang berfokus pada pengembangan SDM di bidang ilmu pengetahuan teknologi di Sumatra. Pada awal berdirinya di tahun 1985, YPTK merupakan gabungan dari STMIK, AMIK, dan STIE. Kemudian dengan SK Mendiknas RI, No. 29/D/0/2001 kini YPTK mengembangkan diri menjadi UPI YPTK, menjadi perguruan tinggi swasta yang patut diperhitungkan. So, jadikan UPI YPTK Padang sebagai pilihan kalian ya!",{},2200000.0,2200000.0,2200000.0,4400000.0,4400000.0,4400000.0
quipper-628,STKIP PGRI TULUNGAGUNG,SWASTA,https://campus.quipper.com/directory/stkip-pgri-tulungagung,-1.0,-1.0,"{""website"": ""www.stkippgritulungagung.ac.id"", ""email"": ""stkippgritulungagung@gmail.com; info@stkippgritulungagung.ac.id"", ""phone"": ""0355-321426""}","Sekolah Tinggi Keguruan dan Ilmu Pendidikan  PGRI Tulungagung memiliki enam program studi jenjang sarjana  dan satu program studi jenjang magister . Program studi jenjang sarjana di kampus yang berdiri pada tahun 1985 ini di antaranya Pendidikan Matematika, Pendidikan Bahasa Inggris, Pendidikan Ekonomi, Pendidikan Kewarganegaraan , Pendidikan Guru SD, dan Pendidikan Teknologi Informasi. Sedangkan, untuk jenjang Magister ada Program Studi Pendidikan Ilmu Pengetahuan Sosial.",{},1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,2000000.0
quipper-629,UNIVERSITAS KATOLIK DE LA SALLE,SWASTA,https://campus.quipper.com/directory/universitas-katolik-de-la-salle,1597.0,115.0,"{""website"": ""www.unikadelasalle.ac.id"", ""email"": ""info@unikadelasalle.ac.id"", ""phone"": ""0431-813148""}","Pada pendirian Unika De La Salle, keuskupan Manado bekerja sama dengan para Bruder De La Salle Filipina. Pada awal didirikan pada tahun 2000, Unika DLS hanya memiliki 5 fakultas, dan bertambah satu fakultas baru yakni Fakultas Keperawatan pada tahun 2003. Unika DLS memiliki program unggulan yaitu Pre College English Course yang merupakan program martikulasi bagi mahasiswa baru supaya tidak canggung dengan perkuliahan yang menggunakan bahasa Inggris. Quipperian siap menerima tantangan ini?",{},5000000.0,5000000.0,5000000.0,10000000.0,10000000.0,10000000.0
quipper-632,UNIVERSITAS TANRI ABENG,SWASTA,https://campus.quipper.com/directory/universitas-tanri-abeng,242.0,28.0,"{""website"": ""www.tau.ac.id"", ""email"": ""admission@tau.ac.id"", ""phone"": ""021 - 58908888 dan 0813 1818 9500""}","Universitas Tanri Abeng didirikan oleh pengusaha dan mantan Menteri Negera Pendayagunaan BUMN, Tanri Abeng pada tanggal 07 Maret 2011. Universitas Tanri Abeng memiliki komitmen penuh untuk mempersiapkan mahasiswa dan lulusannya untuk berpartisipasi aktif dalam perubahan dunia dengan kompetensi di bidangnya dan juga bertanggung jawab dalam perannya di masyarakat. Dengan program studi yang cukup beragam serta fasilitas yang mumpuni, universitas ini menawarkan konsep pendidikan modern berbasis teknologi. Wah, keren ya Quipperian!",{},12000000.0,12000000.0,12000000.0,24000000.0,24000000.0,24000000.0
quipper-635,INSTITUT BISNIS NUSANTARA,SWASTA,https://campus.quipper.com/directory/institut-bisnis-nusantara,2084.0,87.0,"{""website"": ""www.ibn.ac.id"", ""email"": ""info@ibn.ac.id"", ""phone"": ""021-8564932, 0819 3225 0010""}","Institut Bisnis Nusantara  merupakan kampus bisnis yang berada di bawah naungan Yayasan Dasuki Angkosubroto. Saat ini, IBN menyelenggarakan Program S1 Reguler, kelas Karyawan, kelas Blended Learning S1 dan S2 Magister Manajemen Blended Learning. Selain itu, kampus ini juga menyelenggarakan program Internasional, yang dikenal dengan nama GS FAME. Nggak main-main, program ini telah menjalin kerjasama dengan beberapa perguruan tinggi di luar negeri, antara lain University of Canberra, Atteneo de Manila University, Philippine School of Business Administration , University of The Philippines Baguio City, Guangxi Normal University of China, dan Myongji University Korea.",{},6990000.0,6990000.0,6990000.0,13980000.0,13980000.0,13980000.0
quipper-637,AKADEMI SENI RUPA & DESAIN ISWI,SWASTA,https://campus.quipper.com/directory/akademi-seni-rupa-desain-iswi,19.0,6.0,"{""website"": ""www.asride-iswi.ac.id"", ""email"": ""asride.iswi@gmail.com"", ""phone"": ""021-4616102""}","Tahukan Quipperan bahwa Akademi Seni Rupa & Desain ISWI atau yang biasa disebut dengan ASRIDE “ISWI” merupakan perguruan tinggi swasta pertama di Indonesia yang membuka program studi mode dengan penekanan pada keahlian Merancang Busana, Fashion Textile, dan Fashion Graphics. Berdasarkan pada Akreditasi BAN-PT, perguruan tinggi ini memiliki masa perkuliahan 6 semester dengan jumlah SKS sekitar 108 sampai 120 SKS.",{},13000000.0,13000000.0,13000000.0,26000000.0,26000000.0,26000000.0
